time,solar day ahead,wind offshore eday ahead,wind onshore day ahead
2015-10-21 20:00:00,375.0,n/e,6949.0
2015-10-21 21:00:00,163.0,n/e,6762.0
2015-10-21 22:00:00,73.0,n/e,7002.0
2015-10-21 23:00:00,35.0,n/e,6625.0
2015-10-22 00:00:00,28.0,n/e,6348.0
2015-10-22 01:00:00,15.0,n/e,6184.0
2015-10-22 02:00:00,12.0,n/e,6323.0
2015-10-22 03:00:00,17.0,n/e,6495.0
2015-10-22 04:00:00,16.0,n/e,6525.0
2015-10-22 05:00:00,14.0,n/e,6803.0
2015-10-22 06:00:00,13.0,n/e,7013.0
2015-10-22 07:00:00,11.0,n/e,6974.0
2015-10-22 08:00:00,160.0,n/e,6834.0
2015-10-22 09:00:00,859.0,n/e,6838.0
2015-10-22 10:00:00,2106.0,n/e,6307.0
2015-10-22 11:00:00,3490.0,n/e,6262.0
2015-10-22 12:00:00,4154.0,n/e,6063.0
2015-10-22 13:00:00,4855.0,n/e,5734.0
2015-10-22 14:00:00,4898.0,n/e,5563.0
2015-10-22 15:00:00,4701.0,n/e,5414.0
2015-10-22 16:00:00,4212.0,n/e,5297.0
2015-10-22 17:00:00,3356.0,n/e,5458.0
2015-10-22 18:00:00,2094.0,n/e,5472.0
2015-10-22 19:00:00,978.0,n/e,4975.0
2015-10-22 20:00:00,525.0,n/e,5013.0
2015-10-22 21:00:00,328.0,n/e,5049.0
2015-10-22 22:00:00,333.0,n/e,4739.0
2015-10-22 23:00:00,204.0,n/e,4456.0
2015-10-23 00:00:00,65.0,n/e,4152.0
2015-10-23 01:00:00,45.0,n/e,3694.0
2015-10-23 02:00:00,25.0,n/e,3445.0
2015-10-23 03:00:00,20.0,n/e,3273.0
2015-10-23 04:00:00,24.0,n/e,3214.0
2015-10-23 05:00:00,26.0,n/e,2989.0
2015-10-23 06:00:00,23.0,n/e,2813.0
2015-10-23 07:00:00,22.0,n/e,2691.0
2015-10-23 08:00:00,110.0,n/e,2271.0
2015-10-23 09:00:00,672.0,n/e,1950.0
2015-10-23 10:00:00,1673.0,n/e,1392.0
2015-10-23 11:00:00,2684.0,n/e,1021.0
2015-10-23 12:00:00,3234.0,n/e,701.0
2015-10-23 13:00:00,3263.0,n/e,687.0
2015-10-23 14:00:00,3124.0,n/e,748.0
2015-10-23 15:00:00,2870.0,n/e,1022.0
2015-10-23 16:00:00,2391.0,n/e,1246.0
2015-10-23 17:00:00,1754.0,n/e,1163.0
2015-10-23 18:00:00,890.0,n/e,1189.0
2015-10-23 19:00:00,347.0,n/e,1805.0
2015-10-23 20:00:00,97.0,n/e,2452.0
2015-10-23 21:00:00,9.0,n/e,3004.0
2015-10-23 22:00:00,68.0,n/e,3483.0
2015-10-23 23:00:00,19.0,n/e,4032.0
2015-10-24 00:00:00,10.0,n/e,4618.0
2015-10-24 01:00:00,31.0,n/e,5014.0
2015-10-24 02:00:00,11.0,n/e,5035.0
2015-10-24 03:00:00,10.0,n/e,4753.0
2015-10-24 04:00:00,14.0,n/e,4511.0
2015-10-24 05:00:00,17.0,n/e,3724.0
2015-10-24 06:00:00,16.0,n/e,3051.0
2015-10-24 07:00:00,17.0,n/e,2605.0
2015-10-24 08:00:00,56.0,n/e,2070.0
2015-10-24 09:00:00,354.0,n/e,1793.0
2015-10-24 10:00:00,825.0,n/e,1873.0
2015-10-24 11:00:00,1224.0,n/e,1694.0
2015-10-24 12:00:00,1409.0,n/e,1233.0
2015-10-24 13:00:00,1347.0,n/e,1002.0
2015-10-24 14:00:00,1231.0,n/e,947.0
2015-10-24 15:00:00,1057.0,n/e,941.0
2015-10-24 16:00:00,892.0,n/e,816.0
2015-10-24 17:00:00,573.0,n/e,798.0
2015-10-24 18:00:00,293.0,n/e,1036.0
2015-10-24 19:00:00,87.0,n/e,1483.0
2015-10-24 20:00:00,23.0,n/e,1961.0
2015-10-24 21:00:00,17.0,n/e,2576.0
2015-10-24 22:00:00,14.0,n/e,2985.0
2015-10-24 23:00:00,0.0,n/e,3173.0
2015-10-25 00:00:00,2.0,n/e,3335.0
2015-10-25 01:00:00,7.0,n/e,3451.0
2015-10-25 02:00:00,8.0,n/e,3824.0
2015-10-25 02:00:00,3.0,n/e,4090.0
2015-10-25 03:00:00,23.0,n/e,4361.0
2015-10-25 04:00:00,0.0,n/e,4159.0
2015-10-25 05:00:00,0.0,n/e,4108.0
2015-10-25 06:00:00,11.0,n/e,3966.0
2015-10-25 07:00:00,55.0,n/e,3648.0
2015-10-25 08:00:00,352.0,n/e,3396.0
2015-10-25 09:00:00,860.0,n/e,3134.0
2015-10-25 10:00:00,1630.0,n/e,3006.0
2015-10-25 11:00:00,2269.0,n/e,2724.0
2015-10-25 12:00:00,2773.0,n/e,2706.0
2015-10-25 13:00:00,2550.0,n/e,2674.0
2015-10-25 14:00:00,2188.0,n/e,2715.0
2015-10-25 15:00:00,1712.0,n/e,2807.0
2015-10-25 16:00:00,1009.0,n/e,2943.0
2015-10-25 17:00:00,395.0,n/e,3108.0
2015-10-25 18:00:00,314.0,n/e,3306.0
2015-10-25 19:00:00,274.0,n/e,3549.0
2015-10-25 20:00:00,133.0,n/e,3914.0
2015-10-25 21:00:00,39.0,n/e,4437.0
2015-10-25 22:00:00,2.0,n/e,4578.0
2015-10-25 23:00:00,6.0,n/e,4766.0
2015-10-26 00:00:00,47.0,n/e,4947.0
2015-10-26 01:00:00,21.0,n/e,4852.0
2015-10-26 02:00:00,11.0,n/e,4804.0
2015-10-26 03:00:00,6.0,n/e,4650.0
2015-10-26 04:00:00,1.0,n/e,4338.0
2015-10-26 05:00:00,1.0,n/e,4286.0
2015-10-26 06:00:00,3.0,n/e,4493.0
2015-10-26 07:00:00,37.0,n/e,4638.0
2015-10-26 08:00:00,281.0,n/e,4651.0
2015-10-26 09:00:00,633.0,n/e,4649.0
2015-10-26 10:00:00,834.0,n/e,4692.0
2015-10-26 11:00:00,1110.0,n/e,5029.0
2015-10-26 12:00:00,1218.0,n/e,5701.0
2015-10-26 13:00:00,1225.0,n/e,6229.0
2015-10-26 14:00:00,1231.0,n/e,6472.0
2015-10-26 15:00:00,1075.0,n/e,5931.0
2015-10-26 16:00:00,792.0,n/e,5838.0
2015-10-26 17:00:00,474.0,n/e,5609.0
2015-10-26 18:00:00,226.0,n/e,5644.0
2015-10-26 19:00:00,105.0,n/e,5241.0
2015-10-26 20:00:00,4.0,n/e,5143.0
2015-10-26 21:00:00,6.0,n/e,5586.0
2015-10-26 22:00:00,15.0,n/e,6033.0
2015-10-26 23:00:00,5.0,n/e,6442.0
2015-10-27 00:00:00,8.0,n/e,6695.0
2015-10-27 01:00:00,9.0,n/e,6940.0
2015-10-27 02:00:00,13.0,n/e,7070.0
2015-10-27 03:00:00,11.0,n/e,7464.0
2015-10-27 04:00:00,25.0,n/e,7394.0
2015-10-27 05:00:00,23.0,n/e,7197.0
2015-10-27 06:00:00,15.0,n/e,7407.0
2015-10-27 07:00:00,71.0,n/e,7380.0
2015-10-27 08:00:00,357.0,n/e,7236.0
2015-10-27 09:00:00,785.0,n/e,7157.0
2015-10-27 10:00:00,1538.0,n/e,6855.0
2015-10-27 11:00:00,2321.0,n/e,7003.0
2015-10-27 12:00:00,2596.0,n/e,7287.0
2015-10-27 13:00:00,2653.0,n/e,7327.0
2015-10-27 14:00:00,2368.0,n/e,7004.0
2015-10-27 15:00:00,1715.0,n/e,7001.0
2015-10-27 16:00:00,1100.0,n/e,6997.0
2015-10-27 17:00:00,660.0,n/e,7446.0
2015-10-27 18:00:00,403.0,n/e,8038.0
2015-10-27 19:00:00,128.0,n/e,8715.0
2015-10-27 20:00:00,15.0,n/e,8718.0
2015-10-27 21:00:00,7.0,n/e,8657.0
2015-10-27 22:00:00,27.0,n/e,8688.0
2015-10-27 23:00:00,24.0,n/e,9194.0
2015-10-28 00:00:00,16.0,n/e,9701.0
2015-10-28 01:00:00,7.0,n/e,10129.0
2015-10-28 02:00:00,8.0,n/e,10041.0
2015-10-28 03:00:00,13.0,n/e,10190.0
2015-10-28 04:00:00,26.0,n/e,10162.0
2015-10-28 05:00:00,28.0,n/e,9769.0
2015-10-28 06:00:00,16.0,n/e,9852.0
2015-10-28 07:00:00,90.0,n/e,10111.0
2015-10-28 08:00:00,449.0,n/e,10025.0
2015-10-28 09:00:00,1069.0,n/e,10334.0
2015-10-28 10:00:00,1870.0,n/e,10320.0
2015-10-28 11:00:00,2328.0,n/e,11209.0
2015-10-28 12:00:00,2408.0,n/e,11141.0
2015-10-28 13:00:00,2374.0,n/e,11373.0
2015-10-28 14:00:00,2229.0,n/e,10979.0
2015-10-28 15:00:00,1958.0,n/e,11831.0
2015-10-28 16:00:00,1280.0,n/e,10961.0
2015-10-28 17:00:00,668.0,n/e,9551.0
2015-10-28 18:00:00,189.0,n/e,8735.0
2015-10-28 19:00:00,67.0,n/e,8548.0
2015-10-28 20:00:00,25.0,n/e,8494.0
2015-10-28 21:00:00,13.0,n/e,8361.0
2015-10-28 22:00:00,23.0,n/e,8370.0
2015-10-28 23:00:00,12.0,n/e,8487.0
2015-10-29 00:00:00,1.0,n/e,8513.0
2015-10-29 01:00:00,3.0,n/e,8554.0
2015-10-29 02:00:00,6.0,n/e,8478.0
2015-10-29 03:00:00,5.0,n/e,8277.0
2015-10-29 04:00:00,10.0,n/e,7952.0
2015-10-29 05:00:00,13.0,n/e,7365.0
2015-10-29 06:00:00,13.0,n/e,6961.0
2015-10-29 07:00:00,101.0,n/e,6393.0
2015-10-29 08:00:00,489.0,n/e,5893.0
2015-10-29 09:00:00,1113.0,n/e,5353.0
2015-10-29 10:00:00,2299.0,n/e,4911.0
2015-10-29 11:00:00,3175.0,n/e,4910.0
2015-10-29 12:00:00,3607.0,n/e,4833.0
2015-10-29 13:00:00,3955.0,n/e,4905.0
2015-10-29 14:00:00,3798.0,n/e,4713.0
2015-10-29 15:00:00,3213.0,n/e,4698.0
2015-10-29 16:00:00,2373.0,n/e,4748.0
2015-10-29 17:00:00,1844.0,n/e,4840.0
2015-10-29 18:00:00,815.0,n/e,4830.0
2015-10-29 19:00:00,324.0,n/e,4936.0
2015-10-29 20:00:00,164.0,n/e,5095.0
2015-10-29 21:00:00,96.0,n/e,4985.0
2015-10-29 22:00:00,36.0,n/e,4681.0
2015-10-29 23:00:00,19.0,n/e,4456.0
2015-10-30 00:00:00,22.0,n/e,4504.0
2015-10-30 01:00:00,23.0,n/e,4566.0
2015-10-30 02:00:00,24.0,n/e,4709.0
2015-10-30 03:00:00,22.0,n/e,4780.0
2015-10-30 04:00:00,23.0,n/e,5186.0
2015-10-30 05:00:00,22.0,n/e,5646.0
2015-10-30 06:00:00,21.0,n/e,6190.0
2015-10-30 07:00:00,73.0,n/e,6560.0
2015-10-30 08:00:00,470.0,n/e,6724.0
2015-10-30 09:00:00,1237.0,n/e,6587.0
2015-10-30 10:00:00,2677.0,n/e,6356.0
2015-10-30 11:00:00,3725.0,n/e,6655.0
2015-10-30 12:00:00,4154.0,n/e,6973.0
2015-10-30 13:00:00,4196.0,n/e,7153.0
2015-10-30 14:00:00,3898.0,n/e,6858.0
2015-10-30 15:00:00,3270.0,n/e,6743.0
2015-10-30 16:00:00,2483.0,n/e,6993.0
2015-10-30 17:00:00,1474.0,n/e,7078.0
2015-10-30 18:00:00,557.0,n/e,7100.0
2015-10-30 19:00:00,206.0,n/e,7563.0
2015-10-30 20:00:00,80.0,n/e,8180.0
2015-10-30 21:00:00,61.0,n/e,8664.0
2015-10-30 22:00:00,51.0,n/e,8590.0
2015-10-30 23:00:00,26.0,n/e,8815.0
2015-10-31 00:00:00,33.0,n/e,9023.0
2015-10-31 01:00:00,29.0,n/e,8840.0
2015-10-31 02:00:00,34.0,n/e,8500.0
2015-10-31 03:00:00,45.0,n/e,8388.0
2015-10-31 04:00:00,37.0,n/e,8054.0
2015-10-31 05:00:00,34.0,n/e,7825.0
2015-10-31 06:00:00,31.0,n/e,7358.0
2015-10-31 07:00:00,57.0,n/e,6518.0
2015-10-31 08:00:00,355.0,n/e,6524.0
2015-10-31 09:00:00,952.0,n/e,6426.0
2015-10-31 10:00:00,1728.0,n/e,6675.0
2015-10-31 11:00:00,2287.0,n/e,6662.0
2015-10-31 12:00:00,2751.0,n/e,6251.0
2015-10-31 13:00:00,2670.0,n/e,5631.0
2015-10-31 14:00:00,2248.0,n/e,5006.0
2015-10-31 15:00:00,1783.0,n/e,4472.0
2015-10-31 16:00:00,1175.0,n/e,4459.0
2015-10-31 17:00:00,607.0,n/e,4235.0
2015-10-31 18:00:00,202.0,n/e,3700.0
2015-10-31 19:00:00,21.0,n/e,3628.0
2015-10-31 20:00:00,0.0,n/e,3643.0
2015-10-31 21:00:00,8.0,n/e,3673.0
2015-10-31 22:00:00,80.0,n/e,3832.0
2015-10-31 23:00:00,55.0,n/e,3824.0
2015-01-11 00:00:00,23.0,n/e,4187.0
2015-01-11 01:00:00,3.0,n/e,4828.0
2015-01-11 02:00:00,14.0,n/e,5191.0
2015-01-11 03:00:00,17.0,n/e,5771.0
2015-01-11 04:00:00,32.0,n/e,5999.0
2015-01-11 05:00:00,27.0,n/e,6393.0
2015-01-11 06:00:00,10.0,n/e,7013.0
2015-01-11 07:00:00,35.0,n/e,7469.0
2015-01-11 08:00:00,348.0,n/e,8003.0
2015-01-11 09:00:00,1019.0,n/e,8890.0
2015-01-11 10:00:00,2140.0,n/e,10121.0
2015-01-11 11:00:00,2592.0,n/e,10477.0
2015-01-11 12:00:00,2741.0,n/e,10956.0
2015-01-11 13:00:00,2672.0,n/e,11131.0
2015-01-11 14:00:00,2300.0,n/e,11719.0
2015-01-11 15:00:00,1672.0,n/e,12170.0
2015-01-11 16:00:00,880.0,n/e,12143.0
2015-01-11 17:00:00,354.0,n/e,12239.0
2015-01-11 18:00:00,42.0,n/e,12185.0
2015-01-11 19:00:00,10.0,n/e,12613.0
2015-01-11 20:00:00,0.0,n/e,12869.0
2015-01-11 21:00:00,5.0,n/e,12678.0
2015-01-11 22:00:00,7.0,n/e,12606.0
2015-01-11 23:00:00,3.0,n/e,12571.0
2015-02-11 00:00:00,5.0,n/e,12404.0
2015-02-11 01:00:00,12.0,n/e,12144.0
2015-02-11 02:00:00,8.0,n/e,11750.0
2015-02-11 03:00:00,3.0,n/e,12139.0
2015-02-11 04:00:00,0.0,n/e,11906.0
2015-02-11 05:00:00,0.0,n/e,11254.0
2015-02-11 06:00:00,4.0,n/e,11041.0
2015-02-11 07:00:00,19.0,n/e,10872.0
2015-02-11 08:00:00,160.0,n/e,10146.0
2015-02-11 09:00:00,445.0,n/e,9985.0
2015-02-11 10:00:00,769.0,n/e,9832.0
2015-02-11 11:00:00,986.0,n/e,9702.0
2015-02-11 12:00:00,1042.0,n/e,8856.0
2015-02-11 13:00:00,1071.0,n/e,7620.0
2015-02-11 14:00:00,977.0,n/e,7175.0
2015-02-11 15:00:00,741.0,n/e,6579.0
2015-02-11 16:00:00,515.0,n/e,6429.0
2015-02-11 17:00:00,200.0,n/e,5981.0
2015-02-11 18:00:00,17.0,n/e,5580.0
2015-02-11 19:00:00,2.0,n/e,5852.0
2015-02-11 20:00:00,2.0,n/e,6460.0
2015-02-11 21:00:00,1.0,n/e,6880.0
2015-02-11 22:00:00,3.0,n/e,6885.0
2015-02-11 23:00:00,2.0,n/e,7273.0
2015-03-11 00:00:00,1.0,n/e,8068.0
2015-03-11 01:00:00,1.0,n/e,8240.0
2015-03-11 02:00:00,1.0,n/e,7839.0
2015-03-11 03:00:00,1.0,n/e,8326.0
2015-03-11 04:00:00,1.0,n/e,9004.0
2015-03-11 05:00:00,0.0,n/e,9497.0
2015-03-11 06:00:00,0.0,n/e,9713.0
2015-03-11 07:00:00,20.0,n/e,10344.0
2015-03-11 08:00:00,195.0,n/e,10742.0
2015-03-11 09:00:00,544.0,n/e,10750.0
2015-03-11 10:00:00,1014.0,n/e,10808.0
2015-03-11 11:00:00,1363.0,n/e,10497.0
2015-03-11 12:00:00,1537.0,n/e,10103.0
2015-03-11 13:00:00,1605.0,n/e,9645.0
2015-03-11 14:00:00,1566.0,n/e,9375.0
2015-03-11 15:00:00,1272.0,n/e,8936.0
2015-03-11 16:00:00,812.0,n/e,8194.0
2015-03-11 17:00:00,297.0,n/e,7319.0
2015-03-11 18:00:00,48.0,n/e,6581.0
2015-03-11 19:00:00,6.0,n/e,6255.0
2015-03-11 20:00:00,0.0,n/e,6009.0
2015-03-11 21:00:00,1.0,n/e,5484.0
2015-03-11 22:00:00,0.0,n/e,5053.0
2015-03-11 23:00:00,0.0,n/e,4657.0
2015-04-11 00:00:00,2.0,n/e,4529.0
2015-04-11 01:00:00,2.0,n/e,4585.0
2015-04-11 02:00:00,1.0,n/e,4561.0
2015-04-11 03:00:00,1.0,n/e,4415.0
2015-04-11 04:00:00,2.0,n/e,4255.0
2015-04-11 05:00:00,2.0,n/e,4352.0
2015-04-11 06:00:00,1.0,n/e,4557.0
2015-04-11 07:00:00,26.0,n/e,4953.0
2015-04-11 08:00:00,284.0,n/e,5100.0
2015-04-11 09:00:00,863.0,n/e,4765.0
2015-04-11 10:00:00,1471.0,n/e,4624.0
2015-04-11 11:00:00,1915.0,n/e,4695.0
2015-04-11 12:00:00,2069.0,n/e,4959.0
2015-04-11 13:00:00,2057.0,n/e,5119.0
2015-04-11 14:00:00,1838.0,n/e,5184.0
2015-04-11 15:00:00,1433.0,n/e,5080.0
2015-04-11 16:00:00,924.0,n/e,4809.0
2015-04-11 17:00:00,363.0,n/e,4299.0
2015-04-11 18:00:00,67.0,n/e,4380.0
2015-04-11 19:00:00,26.0,n/e,4491.0
2015-04-11 20:00:00,17.0,n/e,4785.0
2015-04-11 21:00:00,3.0,n/e,5054.0
2015-04-11 22:00:00,2.0,n/e,5381.0
2015-04-11 23:00:00,1.0,n/e,5519.0
2015-05-11 00:00:00,1.0,n/e,5756.0
2015-05-11 01:00:00,3.0,n/e,5858.0
2015-05-11 02:00:00,7.0,n/e,6001.0
2015-05-11 03:00:00,6.0,n/e,5939.0
2015-05-11 04:00:00,0.0,n/e,5972.0
2015-05-11 05:00:00,0.0,n/e,6055.0
2015-05-11 06:00:00,1.0,n/e,6205.0
2015-05-11 07:00:00,31.0,n/e,6228.0
2015-05-11 08:00:00,298.0,n/e,5854.0
2015-05-11 09:00:00,907.0,n/e,5354.0
2015-05-11 10:00:00,1547.0,n/e,5283.0
2015-05-11 11:00:00,2169.0,n/e,5312.0
2015-05-11 12:00:00,2404.0,n/e,5343.0
2015-05-11 13:00:00,2653.0,n/e,5320.0
2015-05-11 14:00:00,2728.0,n/e,5227.0
2015-05-11 15:00:00,2272.0,n/e,4888.0
2015-05-11 16:00:00,1594.0,n/e,4591.0
2015-05-11 17:00:00,632.0,n/e,4614.0
2015-05-11 18:00:00,256.0,n/e,4474.0
2015-05-11 19:00:00,129.0,n/e,4690.0
2015-05-11 20:00:00,83.0,n/e,4872.0
2015-05-11 21:00:00,45.0,n/e,4952.0
2015-05-11 22:00:00,39.0,n/e,4891.0
2015-05-11 23:00:00,39.0,n/e,4930.0
2015-06-11 00:00:00,15.0,n/e,4766.0
2015-06-11 01:00:00,15.0,n/e,4608.0
2015-06-11 02:00:00,13.0,n/e,4371.0
2015-06-11 03:00:00,14.0,n/e,4403.0
2015-06-11 04:00:00,14.0,n/e,4438.0
2015-06-11 05:00:00,16.0,n/e,4544.0
2015-06-11 06:00:00,14.0,n/e,4564.0
2015-06-11 07:00:00,53.0,n/e,4321.0
2015-06-11 08:00:00,422.0,n/e,4074.0
2015-06-11 09:00:00,1383.0,n/e,3799.0
2015-06-11 10:00:00,2678.0,n/e,3758.0
2015-06-11 11:00:00,4107.0,n/e,3884.0
2015-06-11 12:00:00,4332.0,n/e,3798.0
2015-06-11 13:00:00,4266.0,n/e,3418.0
2015-06-11 14:00:00,4026.0,n/e,3162.0
2015-06-11 15:00:00,3540.0,n/e,3093.0
2015-06-11 16:00:00,2668.0,n/e,3092.0
2015-06-11 17:00:00,1438.0,n/e,2944.0
2015-06-11 18:00:00,567.0,n/e,2979.0
2015-06-11 19:00:00,237.0,n/e,3088.0
2015-06-11 20:00:00,99.0,n/e,2973.0
2015-06-11 21:00:00,50.0,n/e,3110.0
2015-06-11 22:00:00,58.0,n/e,3614.0
2015-06-11 23:00:00,37.0,n/e,3896.0
2015-07-11 00:00:00,31.0,n/e,4229.0
2015-07-11 01:00:00,31.0,n/e,4409.0
2015-07-11 02:00:00,22.0,n/e,4482.0
2015-07-11 03:00:00,15.0,n/e,4654.0
2015-07-11 04:00:00,12.0,n/e,4448.0
2015-07-11 05:00:00,12.0,n/e,4304.0
2015-07-11 06:00:00,13.0,n/e,4402.0
2015-07-11 07:00:00,54.0,n/e,4444.0
2015-07-11 08:00:00,441.0,n/e,4218.0
2015-07-11 09:00:00,1497.0,n/e,3919.0
2015-07-11 10:00:00,2952.0,n/e,3460.0
2015-07-11 11:00:00,3892.0,n/e,3120.0
2015-07-11 12:00:00,4341.0,n/e,3102.0
2015-07-11 13:00:00,4326.0,n/e,2805.0
2015-07-11 14:00:00,4066.0,n/e,2395.0
2015-07-11 15:00:00,3595.0,n/e,2114.0
2015-07-11 16:00:00,2754.0,n/e,2088.0
2015-07-11 17:00:00,1582.0,n/e,2213.0
2015-07-11 18:00:00,663.0,n/e,2708.0
2015-07-11 19:00:00,337.0,n/e,3476.0
2015-07-11 20:00:00,173.0,n/e,3775.0
2015-07-11 21:00:00,73.0,n/e,4025.0
2015-07-11 22:00:00,46.0,n/e,4354.0
2015-07-11 23:00:00,22.0,n/e,4838.0
2015-08-11 00:00:00,26.0,n/e,5415.0
2015-08-11 01:00:00,25.0,n/e,6024.0
2015-08-11 02:00:00,24.0,n/e,6457.0
2015-08-11 03:00:00,25.0,n/e,6756.0
2015-08-11 04:00:00,26.0,n/e,7062.0
2015-08-11 05:00:00,26.0,n/e,7236.0
2015-08-11 06:00:00,25.0,n/e,7470.0
2015-08-11 07:00:00,72.0,n/e,7716.0
2015-08-11 08:00:00,472.0,n/e,7120.0
2015-08-11 09:00:00,1459.0,n/e,6848.0
2015-08-11 10:00:00,2892.0,n/e,6671.0
2015-08-11 11:00:00,3727.0,n/e,6569.0
2015-08-11 12:00:00,4053.0,n/e,6546.0
2015-08-11 13:00:00,4059.0,n/e,6182.0
2015-08-11 14:00:00,3925.0,n/e,5833.0
2015-08-11 15:00:00,3525.0,n/e,5065.0
2015-08-11 16:00:00,2688.0,n/e,4288.0
2015-08-11 17:00:00,1499.0,n/e,4287.0
2015-08-11 18:00:00,571.0,n/e,4387.0
2015-08-11 19:00:00,276.0,n/e,4076.0
2015-08-11 20:00:00,95.0,n/e,3657.0
2015-08-11 21:00:00,155.0,n/e,3539.0
2015-08-11 22:00:00,119.0,n/e,3231.0
2015-08-11 23:00:00,82.0,n/e,3041.0
2015-09-11 00:00:00,63.0,n/e,2874.0
2015-09-11 01:00:00,26.0,n/e,2434.0
2015-09-11 02:00:00,13.0,n/e,2267.0
2015-09-11 03:00:00,9.0,n/e,1979.0
2015-09-11 04:00:00,7.0,n/e,1644.0
2015-09-11 05:00:00,8.0,n/e,1465.0
2015-09-11 06:00:00,17.0,n/e,1485.0
2015-09-11 07:00:00,45.0,n/e,1454.0
2015-09-11 08:00:00,412.0,n/e,1589.0
2015-09-11 09:00:00,1420.0,n/e,1707.0
2015-09-11 10:00:00,2792.0,n/e,1703.0
2015-09-11 11:00:00,3794.0,n/e,1556.0
2015-09-11 12:00:00,4162.0,n/e,1397.0
2015-09-11 13:00:00,4263.0,n/e,1355.0
2015-09-11 14:00:00,4115.0,n/e,1298.0
2015-09-11 15:00:00,3583.0,n/e,1220.0
2015-09-11 16:00:00,2753.0,n/e,1033.0
2015-09-11 17:00:00,1414.0,n/e,810.0
2015-09-11 18:00:00,567.0,n/e,838.0
2015-09-11 19:00:00,283.0,n/e,1030.0
2015-09-11 20:00:00,111.0,n/e,1094.0
2015-09-11 21:00:00,201.0,n/e,1222.0
2015-09-11 22:00:00,91.0,n/e,1318.0
2015-09-11 23:00:00,55.0,n/e,1575.0
2015-10-11 00:00:00,37.0,n/e,1851.0
2015-10-11 01:00:00,27.0,n/e,1927.0
2015-10-11 02:00:00,24.0,n/e,1814.0
2015-10-11 03:00:00,30.0,n/e,1736.0
2015-10-11 04:00:00,31.0,n/e,1780.0
2015-10-11 05:00:00,30.0,n/e,1826.0
2015-10-11 06:00:00,28.0,n/e,1904.0
2015-10-11 07:00:00,37.0,n/e,1819.0
2015-10-11 08:00:00,501.0,n/e,1735.0
2015-10-11 09:00:00,1438.0,n/e,1659.0
2015-10-11 10:00:00,2902.0,n/e,1355.0
2015-10-11 11:00:00,3906.0,n/e,1210.0
2015-10-11 12:00:00,4025.0,n/e,1083.0
2015-10-11 13:00:00,4259.0,n/e,1043.0
2015-10-11 14:00:00,4001.0,n/e,989.0
2015-10-11 15:00:00,3750.0,n/e,933.0
2015-10-11 16:00:00,2689.0,n/e,810.0
2015-10-11 17:00:00,1530.0,n/e,781.0
2015-10-11 18:00:00,639.0,n/e,745.0
2015-10-11 19:00:00,334.0,n/e,698.0
2015-10-11 20:00:00,134.0,n/e,708.0
2015-10-11 21:00:00,108.0,n/e,689.0
2015-10-11 22:00:00,33.0,n/e,688.0
2015-10-11 23:00:00,20.0,n/e,740.0
2015-11-11 00:00:00,29.0,n/e,856.0
2015-11-11 01:00:00,28.0,n/e,940.0
2015-11-11 02:00:00,32.0,n/e,1072.0
2015-11-11 03:00:00,45.0,n/e,1194.0
2015-11-11 04:00:00,62.0,n/e,1171.0
2015-11-11 05:00:00,59.0,n/e,1225.0
2015-11-11 06:00:00,39.0,n/e,1241.0
2015-11-11 07:00:00,86.0,n/e,1050.0
2015-11-11 08:00:00,504.0,n/e,955.0
2015-11-11 09:00:00,1474.0,n/e,875.0
2015-11-11 10:00:00,2949.0,n/e,729.0
2015-11-11 11:00:00,3849.0,n/e,698.0
2015-11-11 12:00:00,4009.0,n/e,647.0
2015-11-11 13:00:00,4039.0,n/e,479.0
2015-11-11 14:00:00,3877.0,n/e,341.0
2015-11-11 15:00:00,3462.0,n/e,250.0
2015-11-11 16:00:00,2625.0,n/e,265.0
2015-11-11 17:00:00,1480.0,n/e,321.0
2015-11-11 18:00:00,625.0,n/e,416.0
2015-11-11 19:00:00,285.0,n/e,493.0
2015-11-11 20:00:00,120.0,n/e,581.0
2015-11-11 21:00:00,58.0,n/e,603.0
2015-11-11 22:00:00,35.0,n/e,633.0
2015-11-11 23:00:00,22.0,n/e,776.0
2015-12-11 00:00:00,28.0,n/e,886.0
2015-12-11 01:00:00,28.0,n/e,966.0
2015-12-11 02:00:00,26.0,n/e,1000.0
2015-12-11 03:00:00,26.0,n/e,1036.0
2015-12-11 04:00:00,24.0,n/e,1116.0
2015-12-11 05:00:00,24.0,n/e,1076.0
2015-12-11 06:00:00,23.0,n/e,1233.0
2015-12-11 07:00:00,49.0,n/e,1446.0
2015-12-11 08:00:00,464.0,n/e,1822.0
2015-12-11 09:00:00,1359.0,n/e,2042.0
2015-12-11 10:00:00,2845.0,n/e,1803.0
2015-12-11 11:00:00,3757.0,n/e,1669.0
2015-12-11 12:00:00,3873.0,n/e,1578.0
2015-12-11 13:00:00,3884.0,n/e,1341.0
2015-12-11 14:00:00,3692.0,n/e,1029.0
2015-12-11 15:00:00,3402.0,n/e,779.0
2015-12-11 16:00:00,2624.0,n/e,706.0
2015-12-11 17:00:00,1423.0,n/e,693.0
2015-12-11 18:00:00,572.0,n/e,673.0
2015-12-11 19:00:00,269.0,n/e,694.0
2015-12-11 20:00:00,80.0,n/e,707.0
2015-12-11 21:00:00,50.0,n/e,834.0
2015-12-11 22:00:00,24.0,n/e,1046.0
