"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|ES","Generation - Solar  [MW] Intraday / BZN|ES","Generation - Solar  [MW] Current / BZN|ES","Generation - Wind Offshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore  [MW] Intraday / BZN|ES","Generation - Wind Offshore  [MW] Current / BZN|ES","Generation - Wind Onshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore  [MW] Intraday / BZN|ES","Generation - Wind Onshore  [MW] Current / BZN|ES"
"23.06.2016 17:00 - 23.06.2016 18:00","4664","n/e","n/e","n/e","n/e","n/e","4947","n/e","n/e"
"23.06.2016 18:00 - 23.06.2016 19:00","4039","n/e","n/e","n/e","n/e","n/e","5173","n/e","n/e"
"23.06.2016 19:00 - 23.06.2016 20:00","3286","n/e","n/e","n/e","n/e","n/e","5298","n/e","n/e"
"23.06.2016 20:00 - 23.06.2016 21:00","2235","n/e","n/e","n/e","n/e","n/e","5033","n/e","n/e"
"23.06.2016 21:00 - 23.06.2016 22:00","1240","n/e","n/e","n/e","n/e","n/e","4477","n/e","n/e"
"23.06.2016 22:00 - 23.06.2016 23:00","800","n/e","n/e","n/e","n/e","n/e","4183","n/e","n/e"
"23.06.2016 23:00 - 24.06.2016 00:00","642","n/e","n/e","n/e","n/e","n/e","3985","n/e","n/e"
"24.06.2016 00:00 - 24.06.2016 01:00","656","n/e","n/e","n/e","n/e","n/e","3534","n/e","n/e"
"24.06.2016 01:00 - 24.06.2016 02:00","677","n/e","n/e","n/e","n/e","n/e","3429","n/e","n/e"
"24.06.2016 02:00 - 24.06.2016 03:00","673","n/e","n/e","n/e","n/e","n/e","3285","n/e","n/e"
"24.06.2016 03:00 - 24.06.2016 04:00","664","n/e","n/e","n/e","n/e","n/e","2897","n/e","n/e"
"24.06.2016 04:00 - 24.06.2016 05:00","654","n/e","n/e","n/e","n/e","n/e","2715","n/e","n/e"
"24.06.2016 05:00 - 24.06.2016 06:00","574","n/e","n/e","n/e","n/e","n/e","2667","n/e","n/e"
"24.06.2016 06:00 - 24.06.2016 07:00","469","n/e","n/e","n/e","n/e","n/e","2518","n/e","n/e"
"24.06.2016 07:00 - 24.06.2016 08:00","684","n/e","n/e","n/e","n/e","n/e","2419","n/e","n/e"
"24.06.2016 08:00 - 24.06.2016 09:00","1560","n/e","n/e","n/e","n/e","n/e","2115","n/e","n/e"
"24.06.2016 09:00 - 24.06.2016 10:00","3091","n/e","n/e","n/e","n/e","n/e","1736","n/e","n/e"
"24.06.2016 10:00 - 24.06.2016 11:00","4165","n/e","n/e","n/e","n/e","n/e","1521","n/e","n/e"
"24.06.2016 11:00 - 24.06.2016 12:00","4569","n/e","n/e","n/e","n/e","n/e","1472","n/e","n/e"
"24.06.2016 12:00 - 24.06.2016 13:00","4854","n/e","n/e","n/e","n/e","n/e","1929","n/e","n/e"
"24.06.2016 13:00 - 24.06.2016 14:00","5058","n/e","n/e","n/e","n/e","n/e","2520","n/e","n/e"
"24.06.2016 14:00 - 24.06.2016 15:00","5163","n/e","n/e","n/e","n/e","n/e","3285","n/e","n/e"
"24.06.2016 15:00 - 24.06.2016 16:00","5024","n/e","n/e","n/e","n/e","n/e","4420","n/e","n/e"
"24.06.2016 16:00 - 24.06.2016 17:00","4803","n/e","n/e","n/e","n/e","n/e","5765","n/e","n/e"
"24.06.2016 17:00 - 24.06.2016 18:00","4452","n/e","n/e","n/e","n/e","n/e","7037","n/e","n/e"
"24.06.2016 18:00 - 24.06.2016 19:00","3760","n/e","n/e","n/e","n/e","n/e","8276","n/e","n/e"
"24.06.2016 19:00 - 24.06.2016 20:00","2989","n/e","n/e","n/e","n/e","n/e","8008","n/e","n/e"
"24.06.2016 20:00 - 24.06.2016 21:00","1797","n/e","n/e","n/e","n/e","n/e","7995","n/e","n/e"
"24.06.2016 21:00 - 24.06.2016 22:00","1073","n/e","n/e","n/e","n/e","n/e","7422","n/e","n/e"
"24.06.2016 22:00 - 24.06.2016 23:00","745","n/e","n/e","n/e","n/e","n/e","6805","n/e","n/e"
"24.06.2016 23:00 - 25.06.2016 00:00","651","n/e","n/e","n/e","n/e","n/e","6626","n/e","n/e"
"25.06.2016 00:00 - 25.06.2016 01:00","603","n/e","n/e","n/e","n/e","n/e","6580","n/e","n/e"
"25.06.2016 01:00 - 25.06.2016 02:00","585","n/e","n/e","n/e","n/e","n/e","6418","n/e","n/e"
"25.06.2016 02:00 - 25.06.2016 03:00","556","n/e","n/e","n/e","n/e","n/e","6327","n/e","n/e"
"25.06.2016 03:00 - 25.06.2016 04:00","520","n/e","n/e","n/e","n/e","n/e","6061","n/e","n/e"
"25.06.2016 04:00 - 25.06.2016 05:00","472","n/e","n/e","n/e","n/e","n/e","5896","n/e","n/e"
"25.06.2016 05:00 - 25.06.2016 06:00","398","n/e","n/e","n/e","n/e","n/e","5808","n/e","n/e"
"25.06.2016 06:00 - 25.06.2016 07:00","356","n/e","n/e","n/e","n/e","n/e","5693","n/e","n/e"
"25.06.2016 07:00 - 25.06.2016 08:00","495","n/e","n/e","n/e","n/e","n/e","5383","n/e","n/e"
"25.06.2016 08:00 - 25.06.2016 09:00","1286","n/e","n/e","n/e","n/e","n/e","5137","n/e","n/e"
"25.06.2016 09:00 - 25.06.2016 10:00","2850","n/e","n/e","n/e","n/e","n/e","5148","n/e","n/e"
"25.06.2016 10:00 - 25.06.2016 11:00","4030","n/e","n/e","n/e","n/e","n/e","5026","n/e","n/e"
"25.06.2016 11:00 - 25.06.2016 12:00","4634","n/e","n/e","n/e","n/e","n/e","5089","n/e","n/e"
"25.06.2016 12:00 - 25.06.2016 13:00","5020","n/e","n/e","n/e","n/e","n/e","5308","n/e","n/e"
"25.06.2016 13:00 - 25.06.2016 14:00","5251","n/e","n/e","n/e","n/e","n/e","5646","n/e","n/e"
"25.06.2016 14:00 - 25.06.2016 15:00","5194","n/e","n/e","n/e","n/e","n/e","6178","n/e","n/e"
"25.06.2016 15:00 - 25.06.2016 16:00","5064","n/e","n/e","n/e","n/e","n/e","6788","n/e","n/e"
"25.06.2016 16:00 - 25.06.2016 17:00","4783","n/e","n/e","n/e","n/e","n/e","7433","n/e","n/e"
"25.06.2016 17:00 - 25.06.2016 18:00","4398","n/e","n/e","n/e","n/e","n/e","8177","n/e","n/e"
"25.06.2016 18:00 - 25.06.2016 19:00","3749","n/e","n/e","n/e","n/e","n/e","8790","n/e","n/e"
"25.06.2016 19:00 - 25.06.2016 20:00","2987","n/e","n/e","n/e","n/e","n/e","9145","n/e","n/e"
"25.06.2016 20:00 - 25.06.2016 21:00","2057","n/e","n/e","n/e","n/e","n/e","9413","n/e","n/e"
"25.06.2016 21:00 - 25.06.2016 22:00","1176","n/e","n/e","n/e","n/e","n/e","9481","n/e","n/e"
"25.06.2016 22:00 - 25.06.2016 23:00","786","n/e","n/e","n/e","n/e","n/e","9369","n/e","n/e"
"25.06.2016 23:00 - 26.06.2016 00:00","661","n/e","n/e","n/e","n/e","n/e","9362","n/e","n/e"
"26.06.2016 00:00 - 26.06.2016 01:00","617","n/e","n/e","n/e","n/e","n/e","9531","n/e","n/e"
"26.06.2016 01:00 - 26.06.2016 02:00","589","n/e","n/e","n/e","n/e","n/e","9329","n/e","n/e"
"26.06.2016 02:00 - 26.06.2016 03:00","587","n/e","n/e","n/e","n/e","n/e","8857","n/e","n/e"
"26.06.2016 03:00 - 26.06.2016 04:00","535","n/e","n/e","n/e","n/e","n/e","8544","n/e","n/e"
"26.06.2016 04:00 - 26.06.2016 05:00","520","n/e","n/e","n/e","n/e","n/e","8319","n/e","n/e"
"26.06.2016 05:00 - 26.06.2016 06:00","475","n/e","n/e","n/e","n/e","n/e","8128","n/e","n/e"
"26.06.2016 06:00 - 26.06.2016 07:00","465","n/e","n/e","n/e","n/e","n/e","8072","n/e","n/e"
"26.06.2016 07:00 - 26.06.2016 08:00","586","n/e","n/e","n/e","n/e","n/e","8125","n/e","n/e"
"26.06.2016 08:00 - 26.06.2016 09:00","1344","n/e","n/e","n/e","n/e","n/e","7716","n/e","n/e"
"26.06.2016 09:00 - 26.06.2016 10:00","2955","n/e","n/e","n/e","n/e","n/e","7535","n/e","n/e"
"26.06.2016 10:00 - 26.06.2016 11:00","3975","n/e","n/e","n/e","n/e","n/e","7307","n/e","n/e"
"26.06.2016 11:00 - 26.06.2016 12:00","4499","n/e","n/e","n/e","n/e","n/e","7117","n/e","n/e"
"26.06.2016 12:00 - 26.06.2016 13:00","4814","n/e","n/e","n/e","n/e","n/e","7055","n/e","n/e"
"26.06.2016 13:00 - 26.06.2016 14:00","4919","n/e","n/e","n/e","n/e","n/e","6932","n/e","n/e"
"26.06.2016 14:00 - 26.06.2016 15:00","4870","n/e","n/e","n/e","n/e","n/e","6871","n/e","n/e"
"26.06.2016 15:00 - 26.06.2016 16:00","4773","n/e","n/e","n/e","n/e","n/e","6792","n/e","n/e"
"26.06.2016 16:00 - 26.06.2016 17:00","4613","n/e","n/e","n/e","n/e","n/e","7390","n/e","n/e"
"26.06.2016 17:00 - 26.06.2016 18:00","4309","n/e","n/e","n/e","n/e","n/e","7915","n/e","n/e"
"26.06.2016 18:00 - 26.06.2016 19:00","3665","n/e","n/e","n/e","n/e","n/e","8251","n/e","n/e"
"26.06.2016 19:00 - 26.06.2016 20:00","2838","n/e","n/e","n/e","n/e","n/e","8478","n/e","n/e"
"26.06.2016 20:00 - 26.06.2016 21:00","1843","n/e","n/e","n/e","n/e","n/e","8565","n/e","n/e"
"26.06.2016 21:00 - 26.06.2016 22:00","1015","n/e","n/e","n/e","n/e","n/e","8207","n/e","n/e"
"26.06.2016 22:00 - 26.06.2016 23:00","720","n/e","n/e","n/e","n/e","n/e","8115","n/e","n/e"
"26.06.2016 23:00 - 27.06.2016 00:00","619","n/e","n/e","n/e","n/e","n/e","8271","n/e","n/e"
"27.06.2016 00:00 - 27.06.2016 01:00","570","n/e","n/e","n/e","n/e","n/e","7873","n/e","n/e"
"27.06.2016 01:00 - 27.06.2016 02:00","576","n/e","n/e","n/e","n/e","n/e","7239","n/e","n/e"
"27.06.2016 02:00 - 27.06.2016 03:00","538","n/e","n/e","n/e","n/e","n/e","6654","n/e","n/e"
"27.06.2016 03:00 - 27.06.2016 04:00","510","n/e","n/e","n/e","n/e","n/e","6037","n/e","n/e"
"27.06.2016 04:00 - 27.06.2016 05:00","494","n/e","n/e","n/e","n/e","n/e","5545","n/e","n/e"
"27.06.2016 05:00 - 27.06.2016 06:00","426","n/e","n/e","n/e","n/e","n/e","5101","n/e","n/e"
"27.06.2016 06:00 - 27.06.2016 07:00","312","n/e","n/e","n/e","n/e","n/e","5220","n/e","n/e"
"27.06.2016 07:00 - 27.06.2016 08:00","481","n/e","n/e","n/e","n/e","n/e","5439","n/e","n/e"
"27.06.2016 08:00 - 27.06.2016 09:00","1237","n/e","n/e","n/e","n/e","n/e","4960","n/e","n/e"
"27.06.2016 09:00 - 27.06.2016 10:00","2798","n/e","n/e","n/e","n/e","n/e","4399","n/e","n/e"
"27.06.2016 10:00 - 27.06.2016 11:00","4088","n/e","n/e","n/e","n/e","n/e","4272","n/e","n/e"
"27.06.2016 11:00 - 27.06.2016 12:00","4502","n/e","n/e","n/e","n/e","n/e","3932","n/e","n/e"
"27.06.2016 12:00 - 27.06.2016 13:00","4849","n/e","n/e","n/e","n/e","n/e","3623","n/e","n/e"
"27.06.2016 13:00 - 27.06.2016 14:00","5155","n/e","n/e","n/e","n/e","n/e","3586","n/e","n/e"
"27.06.2016 14:00 - 27.06.2016 15:00","5173","n/e","n/e","n/e","n/e","n/e","3864","n/e","n/e"
"27.06.2016 15:00 - 27.06.2016 16:00","5045","n/e","n/e","n/e","n/e","n/e","3925","n/e","n/e"
"27.06.2016 16:00 - 27.06.2016 17:00","4734","n/e","n/e","n/e","n/e","n/e","3722","n/e","n/e"
"27.06.2016 17:00 - 27.06.2016 18:00","4288","n/e","n/e","n/e","n/e","n/e","3956","n/e","n/e"
"27.06.2016 18:00 - 27.06.2016 19:00","3678","n/e","n/e","n/e","n/e","n/e","4578","n/e","n/e"
"27.06.2016 19:00 - 27.06.2016 20:00","2935","n/e","n/e","n/e","n/e","n/e","4708","n/e","n/e"
"27.06.2016 20:00 - 27.06.2016 21:00","1847","n/e","n/e","n/e","n/e","n/e","4672","n/e","n/e"
"27.06.2016 21:00 - 27.06.2016 22:00","964","n/e","n/e","n/e","n/e","n/e","4929","n/e","n/e"
"27.06.2016 22:00 - 27.06.2016 23:00","647","n/e","n/e","n/e","n/e","n/e","5544","n/e","n/e"
"27.06.2016 23:00 - 28.06.2016 00:00","557","n/e","n/e","n/e","n/e","n/e","6127","n/e","n/e"
"28.06.2016 00:00 - 28.06.2016 01:00","497","n/e","n/e","n/e","n/e","n/e","6074","n/e","n/e"
"28.06.2016 01:00 - 28.06.2016 02:00","486","n/e","n/e","n/e","n/e","n/e","5425","n/e","n/e"
"28.06.2016 02:00 - 28.06.2016 03:00","449","n/e","n/e","n/e","n/e","n/e","5144","n/e","n/e"
"28.06.2016 03:00 - 28.06.2016 04:00","370","n/e","n/e","n/e","n/e","n/e","4636","n/e","n/e"
"28.06.2016 04:00 - 28.06.2016 05:00","294","n/e","n/e","n/e","n/e","n/e","3588","n/e","n/e"
"28.06.2016 05:00 - 28.06.2016 06:00","335","n/e","n/e","n/e","n/e","n/e","2805","n/e","n/e"
"28.06.2016 06:00 - 28.06.2016 07:00","251","n/e","n/e","n/e","n/e","n/e","2353","n/e","n/e"
"28.06.2016 07:00 - 28.06.2016 08:00","479","n/e","n/e","n/e","n/e","n/e","1956","n/e","n/e"
"28.06.2016 08:00 - 28.06.2016 09:00","894","n/e","n/e","n/e","n/e","n/e","2216","n/e","n/e"
"28.06.2016 09:00 - 28.06.2016 10:00","1856","n/e","n/e","n/e","n/e","n/e","2328","n/e","n/e"
"28.06.2016 10:00 - 28.06.2016 11:00","2775","n/e","n/e","n/e","n/e","n/e","2057","n/e","n/e"
"28.06.2016 11:00 - 28.06.2016 12:00","3709","n/e","n/e","n/e","n/e","n/e","2245","n/e","n/e"
"28.06.2016 12:00 - 28.06.2016 13:00","3349","n/e","n/e","n/e","n/e","n/e","2286","n/e","n/e"
"28.06.2016 13:00 - 28.06.2016 14:00","3327","n/e","n/e","n/e","n/e","n/e","2425","n/e","n/e"
"28.06.2016 14:00 - 28.06.2016 15:00","3027","n/e","n/e","n/e","n/e","n/e","2911","n/e","n/e"
"28.06.2016 15:00 - 28.06.2016 16:00","3076","n/e","n/e","n/e","n/e","n/e","3109","n/e","n/e"
"28.06.2016 16:00 - 28.06.2016 17:00","2843","n/e","n/e","n/e","n/e","n/e","3204","n/e","n/e"
"28.06.2016 17:00 - 28.06.2016 18:00","2573","n/e","n/e","n/e","n/e","n/e","3207","n/e","n/e"
"28.06.2016 18:00 - 28.06.2016 19:00","2077","n/e","n/e","n/e","n/e","n/e","3717","n/e","n/e"
"28.06.2016 19:00 - 28.06.2016 20:00","1491","n/e","n/e","n/e","n/e","n/e","4142","n/e","n/e"
"28.06.2016 20:00 - 28.06.2016 21:00","950","n/e","n/e","n/e","n/e","n/e","4455","n/e","n/e"
"28.06.2016 21:00 - 28.06.2016 22:00","481","n/e","n/e","n/e","n/e","n/e","4329","n/e","n/e"
"28.06.2016 22:00 - 28.06.2016 23:00","360","n/e","n/e","n/e","n/e","n/e","4800","n/e","n/e"
"28.06.2016 23:00 - 29.06.2016 00:00","236","n/e","n/e","n/e","n/e","n/e","5405","n/e","n/e"
"29.06.2016 00:00 - 29.06.2016 01:00","47","n/e","n/e","n/e","n/e","n/e","5501","n/e","n/e"
"29.06.2016 01:00 - 29.06.2016 02:00","168","n/e","n/e","n/e","n/e","n/e","5288","n/e","n/e"
"29.06.2016 02:00 - 29.06.2016 03:00","175","n/e","n/e","n/e","n/e","n/e","4980","n/e","n/e"
"29.06.2016 03:00 - 29.06.2016 04:00","206","n/e","n/e","n/e","n/e","n/e","4332","n/e","n/e"
"29.06.2016 04:00 - 29.06.2016 05:00","244","n/e","n/e","n/e","n/e","n/e","3874","n/e","n/e"
"29.06.2016 05:00 - 29.06.2016 06:00","79","n/e","n/e","n/e","n/e","n/e","3445","n/e","n/e"
"29.06.2016 06:00 - 29.06.2016 07:00","119","n/e","n/e","n/e","n/e","n/e","2933","n/e","n/e"
"29.06.2016 07:00 - 29.06.2016 08:00","356","n/e","n/e","n/e","n/e","n/e","2586","n/e","n/e"
"29.06.2016 08:00 - 29.06.2016 09:00","1102","n/e","n/e","n/e","n/e","n/e","2187","n/e","n/e"
"29.06.2016 09:00 - 29.06.2016 10:00","2624","n/e","n/e","n/e","n/e","n/e","1718","n/e","n/e"
"29.06.2016 10:00 - 29.06.2016 11:00","3858","n/e","n/e","n/e","n/e","n/e","1303","n/e","n/e"
"29.06.2016 11:00 - 29.06.2016 12:00","4274","n/e","n/e","n/e","n/e","n/e","1197","n/e","n/e"
"29.06.2016 12:00 - 29.06.2016 13:00","4391","n/e","n/e","n/e","n/e","n/e","1329","n/e","n/e"
"29.06.2016 13:00 - 29.06.2016 14:00","4734","n/e","n/e","n/e","n/e","n/e","1669","n/e","n/e"
"29.06.2016 14:00 - 29.06.2016 15:00","4861","n/e","n/e","n/e","n/e","n/e","2108","n/e","n/e"
"29.06.2016 15:00 - 29.06.2016 16:00","4702","n/e","n/e","n/e","n/e","n/e","2725","n/e","n/e"
"29.06.2016 16:00 - 29.06.2016 17:00","4401","n/e","n/e","n/e","n/e","n/e","3552","n/e","n/e"
"29.06.2016 17:00 - 29.06.2016 18:00","3919","n/e","n/e","n/e","n/e","n/e","3892","n/e","n/e"
"29.06.2016 18:00 - 29.06.2016 19:00","3324","n/e","n/e","n/e","n/e","n/e","4642","n/e","n/e"
"29.06.2016 19:00 - 29.06.2016 20:00","2543","n/e","n/e","n/e","n/e","n/e","5105","n/e","n/e"
"29.06.2016 20:00 - 29.06.2016 21:00","1589","n/e","n/e","n/e","n/e","n/e","5065","n/e","n/e"
"29.06.2016 21:00 - 29.06.2016 22:00","766","n/e","n/e","n/e","n/e","n/e","4550","n/e","n/e"
"29.06.2016 22:00 - 29.06.2016 23:00","492","n/e","n/e","n/e","n/e","n/e","4616","n/e","n/e"
"29.06.2016 23:00 - 30.06.2016 00:00","435","n/e","n/e","n/e","n/e","n/e","4684","n/e","n/e"
"30.06.2016 00:00 - 30.06.2016 01:00","398","n/e","n/e","n/e","n/e","n/e","4622","n/e","n/e"
"30.06.2016 01:00 - 30.06.2016 02:00","351","n/e","n/e","n/e","n/e","n/e","4199","n/e","n/e"
"30.06.2016 02:00 - 30.06.2016 03:00","379","n/e","n/e","n/e","n/e","n/e","3693","n/e","n/e"
"30.06.2016 03:00 - 30.06.2016 04:00","357","n/e","n/e","n/e","n/e","n/e","3381","n/e","n/e"
"30.06.2016 04:00 - 30.06.2016 05:00","232","n/e","n/e","n/e","n/e","n/e","3131","n/e","n/e"
"30.06.2016 05:00 - 30.06.2016 06:00","182","n/e","n/e","n/e","n/e","n/e","2969","n/e","n/e"
"30.06.2016 06:00 - 30.06.2016 07:00","135","n/e","n/e","n/e","n/e","n/e","2701","n/e","n/e"
"30.06.2016 07:00 - 30.06.2016 08:00","375","n/e","n/e","n/e","n/e","n/e","2345","n/e","n/e"
"30.06.2016 08:00 - 30.06.2016 09:00","1100","n/e","n/e","n/e","n/e","n/e","1788","n/e","n/e"
"30.06.2016 09:00 - 30.06.2016 10:00","2843","n/e","n/e","n/e","n/e","n/e","1095","n/e","n/e"
"30.06.2016 10:00 - 30.06.2016 11:00","4060","n/e","n/e","n/e","n/e","n/e","864","n/e","n/e"
"30.06.2016 11:00 - 30.06.2016 12:00","4474","n/e","n/e","n/e","n/e","n/e","806","n/e","n/e"
"30.06.2016 12:00 - 30.06.2016 13:00","4933","n/e","n/e","n/e","n/e","n/e","856","n/e","n/e"
"30.06.2016 13:00 - 30.06.2016 14:00","5070","n/e","n/e","n/e","n/e","n/e","1204","n/e","n/e"
"30.06.2016 14:00 - 30.06.2016 15:00","5132","n/e","n/e","n/e","n/e","n/e","1584","n/e","n/e"
"30.06.2016 15:00 - 30.06.2016 16:00","5030","n/e","n/e","n/e","n/e","n/e","1916","n/e","n/e"
"30.06.2016 16:00 - 30.06.2016 17:00","4830","n/e","n/e","n/e","n/e","n/e","2509","n/e","n/e"
"30.06.2016 17:00 - 30.06.2016 18:00","4417","n/e","n/e","n/e","n/e","n/e","2858","n/e","n/e"
"30.06.2016 18:00 - 30.06.2016 19:00","3801","n/e","n/e","n/e","n/e","n/e","2917","n/e","n/e"
"30.06.2016 19:00 - 30.06.2016 20:00","2999","n/e","n/e","n/e","n/e","n/e","3451","n/e","n/e"
"30.06.2016 20:00 - 30.06.2016 21:00","1994","n/e","n/e","n/e","n/e","n/e","3858","n/e","n/e"
"30.06.2016 21:00 - 30.06.2016 22:00","1127","n/e","n/e","n/e","n/e","n/e","3966","n/e","n/e"
"30.06.2016 22:00 - 30.06.2016 23:00","763","n/e","n/e","n/e","n/e","n/e","4148","n/e","n/e"
"30.06.2016 23:00 - 01.07.2016 00:00","581","n/e","n/e","n/e","n/e","n/e","4150","n/e","n/e"
"01.07.2016 00:00 - 01.07.2016 01:00","523","n/e","n/e","n/e","n/e","n/e","3732","n/e","n/e"
"01.07.2016 01:00 - 01.07.2016 02:00","578","n/e","n/e","n/e","n/e","n/e","3440","n/e","n/e"
"01.07.2016 02:00 - 01.07.2016 03:00","414","n/e","n/e","n/e","n/e","n/e","2974","n/e","n/e"
"01.07.2016 03:00 - 01.07.2016 04:00","405","n/e","n/e","n/e","n/e","n/e","2588","n/e","n/e"
"01.07.2016 04:00 - 01.07.2016 05:00","425","n/e","n/e","n/e","n/e","n/e","2271","n/e","n/e"
"01.07.2016 05:00 - 01.07.2016 06:00","416","n/e","n/e","n/e","n/e","n/e","1967","n/e","n/e"
"01.07.2016 06:00 - 01.07.2016 07:00","385","n/e","n/e","n/e","n/e","n/e","1599","n/e","n/e"
"01.07.2016 07:00 - 01.07.2016 08:00","561","n/e","n/e","n/e","n/e","n/e","1355","n/e","n/e"
"01.07.2016 08:00 - 01.07.2016 09:00","1385","n/e","n/e","n/e","n/e","n/e","1063","n/e","n/e"
"01.07.2016 09:00 - 01.07.2016 10:00","2874","n/e","n/e","n/e","n/e","n/e","780","n/e","n/e"
"01.07.2016 10:00 - 01.07.2016 11:00","4084","n/e","n/e","n/e","n/e","n/e","700","n/e","n/e"
"01.07.2016 11:00 - 01.07.2016 12:00","4578","n/e","n/e","n/e","n/e","n/e","798","n/e","n/e"
"01.07.2016 12:00 - 01.07.2016 13:00","4993","n/e","n/e","n/e","n/e","n/e","933","n/e","n/e"
"01.07.2016 13:00 - 01.07.2016 14:00","5301","n/e","n/e","n/e","n/e","n/e","1282","n/e","n/e"
"01.07.2016 14:00 - 01.07.2016 15:00","5255","n/e","n/e","n/e","n/e","n/e","1714","n/e","n/e"
"01.07.2016 15:00 - 01.07.2016 16:00","5152","n/e","n/e","n/e","n/e","n/e","2234","n/e","n/e"
"01.07.2016 16:00 - 01.07.2016 17:00","4917","n/e","n/e","n/e","n/e","n/e","2843","n/e","n/e"
"01.07.2016 17:00 - 01.07.2016 18:00","4577","n/e","n/e","n/e","n/e","n/e","3201","n/e","n/e"
"01.07.2016 18:00 - 01.07.2016 19:00","3969","n/e","n/e","n/e","n/e","n/e","3411","n/e","n/e"
"01.07.2016 19:00 - 01.07.2016 20:00","3158","n/e","n/e","n/e","n/e","n/e","3932","n/e","n/e"
"01.07.2016 20:00 - 01.07.2016 21:00","2137","n/e","n/e","n/e","n/e","n/e","4260","n/e","n/e"
"01.07.2016 21:00 - 01.07.2016 22:00","1167","n/e","n/e","n/e","n/e","n/e","4886","n/e","n/e"
"01.07.2016 22:00 - 01.07.2016 23:00","764","n/e","n/e","n/e","n/e","n/e","5271","n/e","n/e"
"01.07.2016 23:00 - 02.07.2016 00:00","679","n/e","n/e","n/e","n/e","n/e","5274","n/e","n/e"
"02.07.2016 00:00 - 02.07.2016 01:00","619","n/e","n/e","n/e","n/e","n/e","4847","n/e","n/e"
"02.07.2016 01:00 - 02.07.2016 02:00","598","n/e","n/e","n/e","n/e","n/e","4395","n/e","n/e"
"02.07.2016 02:00 - 02.07.2016 03:00","564","n/e","n/e","n/e","n/e","n/e","3912","n/e","n/e"
"02.07.2016 03:00 - 02.07.2016 04:00","525","n/e","n/e","n/e","n/e","n/e","3532","n/e","n/e"
"02.07.2016 04:00 - 02.07.2016 05:00","520","n/e","n/e","n/e","n/e","n/e","3263","n/e","n/e"
"02.07.2016 05:00 - 02.07.2016 06:00","462","n/e","n/e","n/e","n/e","n/e","3174","n/e","n/e"
"02.07.2016 06:00 - 02.07.2016 07:00","421","n/e","n/e","n/e","n/e","n/e","3078","n/e","n/e"
"02.07.2016 07:00 - 02.07.2016 08:00","548","n/e","n/e","n/e","n/e","n/e","2907","n/e","n/e"
"02.07.2016 08:00 - 02.07.2016 09:00","1272","n/e","n/e","n/e","n/e","n/e","2625","n/e","n/e"
"02.07.2016 09:00 - 02.07.2016 10:00","2861","n/e","n/e","n/e","n/e","n/e","2401","n/e","n/e"
"02.07.2016 10:00 - 02.07.2016 11:00","4101","n/e","n/e","n/e","n/e","n/e","2282","n/e","n/e"
"02.07.2016 11:00 - 02.07.2016 12:00","4656","n/e","n/e","n/e","n/e","n/e","2229","n/e","n/e"
"02.07.2016 12:00 - 02.07.2016 13:00","5067","n/e","n/e","n/e","n/e","n/e","2354","n/e","n/e"
"02.07.2016 13:00 - 02.07.2016 14:00","5190","n/e","n/e","n/e","n/e","n/e","2467","n/e","n/e"
"02.07.2016 14:00 - 02.07.2016 15:00","5226","n/e","n/e","n/e","n/e","n/e","2639","n/e","n/e"
"02.07.2016 15:00 - 02.07.2016 16:00","5158","n/e","n/e","n/e","n/e","n/e","3026","n/e","n/e"
"02.07.2016 16:00 - 02.07.2016 17:00","4925","n/e","n/e","n/e","n/e","n/e","3501","n/e","n/e"
"02.07.2016 17:00 - 02.07.2016 18:00","4556","n/e","n/e","n/e","n/e","n/e","4064","n/e","n/e"
"02.07.2016 18:00 - 02.07.2016 19:00","3919","n/e","n/e","n/e","n/e","n/e","4971","n/e","n/e"
"02.07.2016 19:00 - 02.07.2016 20:00","3075","n/e","n/e","n/e","n/e","n/e","5742","n/e","n/e"
"02.07.2016 20:00 - 02.07.2016 21:00","1913","n/e","n/e","n/e","n/e","n/e","6314","n/e","n/e"
"02.07.2016 21:00 - 02.07.2016 22:00","1087","n/e","n/e","n/e","n/e","n/e","6444","n/e","n/e"
"02.07.2016 22:00 - 02.07.2016 23:00","710","n/e","n/e","n/e","n/e","n/e","6486","n/e","n/e"
"02.07.2016 23:00 - 03.07.2016 00:00","599","n/e","n/e","n/e","n/e","n/e","6883","n/e","n/e"
"03.07.2016 00:00 - 03.07.2016 01:00","573","n/e","n/e","n/e","n/e","n/e","7130","n/e","n/e"
"03.07.2016 01:00 - 03.07.2016 02:00","561","n/e","n/e","n/e","n/e","n/e","6927","n/e","n/e"
"03.07.2016 02:00 - 03.07.2016 03:00","522","n/e","n/e","n/e","n/e","n/e","6962","n/e","n/e"
"03.07.2016 03:00 - 03.07.2016 04:00","487","n/e","n/e","n/e","n/e","n/e","6633","n/e","n/e"
"03.07.2016 04:00 - 03.07.2016 05:00","493","n/e","n/e","n/e","n/e","n/e","6428","n/e","n/e"
"03.07.2016 05:00 - 03.07.2016 06:00","430","n/e","n/e","n/e","n/e","n/e","6569","n/e","n/e"
"03.07.2016 06:00 - 03.07.2016 07:00","433","n/e","n/e","n/e","n/e","n/e","6807","n/e","n/e"
