"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|ES","Generation - Solar  [MW] Intraday / BZN|ES","Generation - Solar  [MW] Current / BZN|ES","Generation - Wind Offshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore  [MW] Intraday / BZN|ES","Generation - Wind Offshore  [MW] Current / BZN|ES","Generation - Wind Onshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore  [MW] Intraday / BZN|ES","Generation - Wind Onshore  [MW] Current / BZN|ES"
"15.09.2018 16:00 - 15.09.2018 17:00","3012","2920","3182","n/e","n/e","n/e","1942","2121","1650"
"15.09.2018 17:00 - 15.09.2018 18:00","2501","2427","2804","n/e","n/e","n/e","2134","2281","1796"
"15.09.2018 18:00 - 15.09.2018 19:00","1781","1710","2006","n/e","n/e","n/e","2321","2285","1748"
"15.09.2018 19:00 - 15.09.2018 20:00","971","915","1027","n/e","n/e","n/e","2505","2350","1845"
"15.09.2018 20:00 - 15.09.2018 21:00","439","389","499","n/e","n/e","n/e","2637","2456","1679"
"15.09.2018 21:00 - 15.09.2018 22:00","207","244","246","n/e","n/e","n/e","2762","2561","2049"
"15.09.2018 22:00 - 15.09.2018 23:00","114","166","282","n/e","n/e","n/e","2866","2649","2249"
"15.09.2018 23:00 - 16.09.2018 00:00","93","141","187","n/e","n/e","n/e","2747","2445","2206"
"16.09.2018 00:00 - 16.09.2018 01:00","65","88","88","n/e","n/e","n/e","2575","2175","2175"
"16.09.2018 01:00 - 16.09.2018 02:00","61","23","23","n/e","n/e","n/e","2471","1954","1954"
"16.09.2018 02:00 - 16.09.2018 03:00","92","43","43","n/e","n/e","n/e","2301","1926","1926"
"16.09.2018 03:00 - 16.09.2018 04:00","87","29","29","n/e","n/e","n/e","2124","1682","1682"
"16.09.2018 04:00 - 16.09.2018 05:00","83","13","13","n/e","n/e","n/e","1943","1568","1568"
"16.09.2018 05:00 - 16.09.2018 06:00","87","10","10","n/e","n/e","n/e","1787","1405","1405"
"16.09.2018 06:00 - 16.09.2018 07:00","88","14","14","n/e","n/e","n/e","1611","1409","1409"
"16.09.2018 07:00 - 16.09.2018 08:00","93","35","35","n/e","n/e","n/e","1477","1323","1323"
"16.09.2018 08:00 - 16.09.2018 09:00","314","287","287","n/e","n/e","n/e","1346","1197","1108"
"16.09.2018 09:00 - 16.09.2018 10:00","1219","1159","1186","n/e","n/e","n/e","1181","1062","868"
"16.09.2018 10:00 - 16.09.2018 11:00","2412","2706","2635","n/e","n/e","n/e","1144","954","667"
"16.09.2018 11:00 - 16.09.2018 12:00","3536","3947","4085","n/e","n/e","n/e","1195","1006","694"
"16.09.2018 12:00 - 16.09.2018 13:00","4186","4608","4745","n/e","n/e","n/e","1233","1078","619"
"16.09.2018 13:00 - 16.09.2018 14:00","4458","4847","5039","n/e","n/e","n/e","1306","1213","593"
"16.09.2018 14:00 - 16.09.2018 15:00","4450","4783","5070","n/e","n/e","n/e","1385","1333","851"
"16.09.2018 15:00 - 16.09.2018 16:00","4217","4528","4856","n/e","n/e","n/e","1443","1427","1029"
"16.09.2018 16:00 - 16.09.2018 17:00","3808","4144","4452","n/e","n/e","n/e","1548","1545","1197"
"16.09.2018 17:00 - 16.09.2018 18:00","3231","3506","3868","n/e","n/e","n/e","1759","1717","1594"
"16.09.2018 18:00 - 16.09.2018 19:00","2471","2502","2802","n/e","n/e","n/e","2076","1932","1904"
"16.09.2018 19:00 - 16.09.2018 20:00","1374","1345","1540","n/e","n/e","n/e","2479","2194","2065"
"16.09.2018 20:00 - 16.09.2018 21:00","443","544","812","n/e","n/e","n/e","2725","2472","1982"
"16.09.2018 21:00 - 16.09.2018 22:00","339","350","471","n/e","n/e","n/e","2974","2769","2365"
"16.09.2018 22:00 - 16.09.2018 23:00","133","237","437","n/e","n/e","n/e","3302","3031","2855"
"16.09.2018 23:00 - 17.09.2018 00:00","112","211","449","n/e","n/e","n/e","3193","3029","2972"
"17.09.2018 00:00 - 17.09.2018 01:00","181","320","320","n/e","n/e","n/e","3031","2912","2912"
"17.09.2018 01:00 - 17.09.2018 02:00","149","261","261","n/e","n/e","n/e","2911","3134","3134"
"17.09.2018 02:00 - 17.09.2018 03:00","113","113","113","n/e","n/e","n/e","2981","3376","3376"
"17.09.2018 03:00 - 17.09.2018 04:00","78","70","70","n/e","n/e","n/e","3118","3696","3696"
"17.09.2018 04:00 - 17.09.2018 05:00","53","30","30","n/e","n/e","n/e","3341","4110","4110"
"17.09.2018 05:00 - 17.09.2018 06:00","48","26","26","n/e","n/e","n/e","3500","4091","4091"
"17.09.2018 06:00 - 17.09.2018 07:00","46","12","12","n/e","n/e","n/e","3630","3792","3792"
"17.09.2018 07:00 - 17.09.2018 08:00","62","25","25","n/e","n/e","n/e","3747","3786","3786"
"17.09.2018 08:00 - 17.09.2018 09:00","334","277","277","n/e","n/e","n/e","3673","3617","3581"
"17.09.2018 09:00 - 17.09.2018 10:00","1206","1120","1167","n/e","n/e","n/e","3516","3387","3321"
"17.09.2018 10:00 - 17.09.2018 11:00","2535","2465","2482","n/e","n/e","n/e","3426","3180","3206"
"17.09.2018 11:00 - 17.09.2018 12:00","3674","3560","3715","n/e","n/e","n/e","3585","3477","3516"
"17.09.2018 12:00 - 17.09.2018 13:00","4172","4137","4182","n/e","n/e","n/e","3844","3958","3866"
"17.09.2018 13:00 - 17.09.2018 14:00","4312","4323","4383","n/e","n/e","n/e","4196","4456","4434"
"17.09.2018 14:00 - 17.09.2018 15:00","4210","4206","4112","n/e","n/e","n/e","4177","4317","4670"
"17.09.2018 15:00 - 17.09.2018 16:00","3904","3872","3797","n/e","n/e","n/e","3891","4089","4328"
"17.09.2018 16:00 - 17.09.2018 17:00","3500","3445","3245","n/e","n/e","n/e","3648","3966","4448"
"17.09.2018 17:00 - 17.09.2018 18:00","2892","2835","2655","n/e","n/e","n/e","3525","3919","4999"
"17.09.2018 18:00 - 17.09.2018 19:00","2038","2030","1892","n/e","n/e","n/e","3401","3909","5402"
"17.09.2018 19:00 - 17.09.2018 20:00","1043","1061","1039","n/e","n/e","n/e","3325","3895","5103"
"17.09.2018 20:00 - 17.09.2018 21:00","418","424","443","n/e","n/e","n/e","3232","3841","4604"
"17.09.2018 21:00 - 17.09.2018 22:00","207","205","222","n/e","n/e","n/e","3200","3815","3418"
"17.09.2018 22:00 - 17.09.2018 23:00","171","192","141","n/e","n/e","n/e","3280","3827","3110"
"17.09.2018 23:00 - 18.09.2018 00:00","126","136","153","n/e","n/e","n/e","3060","3574","3155"
"18.09.2018 00:00 - 18.09.2018 01:00","139","56","56","n/e","n/e","n/e","3108","2924","2924"
"18.09.2018 01:00 - 18.09.2018 02:00","110","12","12","n/e","n/e","n/e","2867","2791","2791"
"18.09.2018 02:00 - 18.09.2018 03:00","58","0","0","n/e","n/e","n/e","2530","2175","2175"
"18.09.2018 03:00 - 18.09.2018 04:00","76","0","0","n/e","n/e","n/e","2160","1620","1620"
"18.09.2018 04:00 - 18.09.2018 05:00","57","1","1","n/e","n/e","n/e","1817","1161","1161"
"18.09.2018 05:00 - 18.09.2018 06:00","51","11","11","n/e","n/e","n/e","1555","933","933"
"18.09.2018 06:00 - 18.09.2018 07:00","55","35","35","n/e","n/e","n/e","1337","787","787"
"18.09.2018 07:00 - 18.09.2018 08:00","51","22","22","n/e","n/e","n/e","1157","748","748"
"18.09.2018 08:00 - 18.09.2018 09:00","226","253","253","n/e","n/e","n/e","1022","669","849"
"18.09.2018 09:00 - 18.09.2018 10:00","1010","1024","1054","n/e","n/e","n/e","894","635","788"
"18.09.2018 10:00 - 18.09.2018 11:00","2152","2221","2255","n/e","n/e","n/e","793","598","599"
"18.09.2018 11:00 - 18.09.2018 12:00","3378","3457","3546","n/e","n/e","n/e","738","579","513"
"18.09.2018 12:00 - 18.09.2018 13:00","4136","4070","4260","n/e","n/e","n/e","710","569","450"
"18.09.2018 13:00 - 18.09.2018 14:00","4338","4287","4559","n/e","n/e","n/e","742","617","474"
"18.09.2018 14:00 - 18.09.2018 15:00","4162","4205","4632","n/e","n/e","n/e","972","758","702"
"18.09.2018 15:00 - 18.09.2018 16:00","3799","3877","4415","n/e","n/e","n/e","1211","905","1007"
"18.09.2018 16:00 - 18.09.2018 17:00","3317","3407","3941","n/e","n/e","n/e","1484","1137","1235"
"18.09.2018 17:00 - 18.09.2018 18:00","2698","2848","3290","n/e","n/e","n/e","1436","1166","1457"
"18.09.2018 18:00 - 18.09.2018 19:00","1944","2027","2408","n/e","n/e","n/e","1350","1177","1553"
"18.09.2018 19:00 - 18.09.2018 20:00","1079","1096","1245","n/e","n/e","n/e","1308","1216","1451"
"18.09.2018 20:00 - 18.09.2018 21:00","532","389","601","n/e","n/e","n/e","1257","1127","1125"
"18.09.2018 21:00 - 18.09.2018 22:00","315","212","348","n/e","n/e","n/e","1183","1038","1182"
"18.09.2018 22:00 - 18.09.2018 23:00","289","254","299","n/e","n/e","n/e","1142","965","1781"
"18.09.2018 23:00 - 19.09.2018 00:00","208","207","239","n/e","n/e","n/e","1009","855","1443"
"19.09.2018 00:00 - 19.09.2018 01:00","128","189","189","n/e","n/e","n/e","957","1249","1249"
"19.09.2018 01:00 - 19.09.2018 02:00","109","85","85","n/e","n/e","n/e","821","1039","1039"
"19.09.2018 02:00 - 19.09.2018 03:00","109","72","72","n/e","n/e","n/e","716","717","717"
"19.09.2018 03:00 - 19.09.2018 04:00","84","37","37","n/e","n/e","n/e","665","545","545"
"19.09.2018 04:00 - 19.09.2018 05:00","67","28","28","n/e","n/e","n/e","643","595","595"
"19.09.2018 05:00 - 19.09.2018 06:00","60","12","12","n/e","n/e","n/e","609","617","617"
"19.09.2018 06:00 - 19.09.2018 07:00","60","25","25","n/e","n/e","n/e","630","602","602"
"19.09.2018 07:00 - 19.09.2018 08:00","74","43","43","n/e","n/e","n/e","631","569","569"
"19.09.2018 08:00 - 19.09.2018 09:00","336","304","304","n/e","n/e","n/e","585","518","625"
"19.09.2018 09:00 - 19.09.2018 10:00","1314","1203","1165","n/e","n/e","n/e","493","504","624"
"19.09.2018 10:00 - 19.09.2018 11:00","2695","2527","2487","n/e","n/e","n/e","405","423","550"
"19.09.2018 11:00 - 19.09.2018 12:00","3943","3808","4033","n/e","n/e","n/e","452","397","519"
"19.09.2018 12:00 - 19.09.2018 13:00","4557","4424","4685","n/e","n/e","n/e","494","425","471"
"19.09.2018 13:00 - 19.09.2018 14:00","4751","4635","4883","n/e","n/e","n/e","529","444","440"
"19.09.2018 14:00 - 19.09.2018 15:00","4659","4555","4798","n/e","n/e","n/e","658","596","492"
"19.09.2018 15:00 - 19.09.2018 16:00","4382","4265","4541","n/e","n/e","n/e","813","745","602"
"19.09.2018 16:00 - 19.09.2018 17:00","3948","3835","4097","n/e","n/e","n/e","1006","973","779"
"19.09.2018 17:00 - 19.09.2018 18:00","3372","3173","3433","n/e","n/e","n/e","1194","1184","816"
"19.09.2018 18:00 - 19.09.2018 19:00","2489","2263","2426","n/e","n/e","n/e","1386","1447","824"
"19.09.2018 19:00 - 19.09.2018 20:00","1354","1200","1380","n/e","n/e","n/e","1719","1697","847"
"19.09.2018 20:00 - 19.09.2018 21:00","513","502","698","n/e","n/e","n/e","1836","1842","844"
"19.09.2018 21:00 - 19.09.2018 22:00","244","243","357","n/e","n/e","n/e","1896","1941","983"
"19.09.2018 22:00 - 19.09.2018 23:00","199","214","330","n/e","n/e","n/e","2024","2010","1061"
"19.09.2018 23:00 - 20.09.2018 00:00","154","170","261","n/e","n/e","n/e","1932","1939","1084"
"20.09.2018 00:00 - 20.09.2018 01:00","67","163","163","n/e","n/e","n/e","1886","1064","1064"
"20.09.2018 01:00 - 20.09.2018 02:00","59","66","66","n/e","n/e","n/e","1801","1181","1181"
"20.09.2018 02:00 - 20.09.2018 03:00","50","29","29","n/e","n/e","n/e","1657","1197","1197"
"20.09.2018 03:00 - 20.09.2018 04:00","50","18","18","n/e","n/e","n/e","1488","1105","1105"
"20.09.2018 04:00 - 20.09.2018 05:00","46","28","28","n/e","n/e","n/e","1381","1014","1014"
"20.09.2018 05:00 - 20.09.2018 06:00","46","22","22","n/e","n/e","n/e","1307","896","896"
"20.09.2018 06:00 - 20.09.2018 07:00","42","27","27","n/e","n/e","n/e","1276","936","936"
"20.09.2018 07:00 - 20.09.2018 08:00","85","38","38","n/e","n/e","n/e","1292","950","950"
"20.09.2018 08:00 - 20.09.2018 09:00","345","299","299","n/e","n/e","n/e","1288","995","959"
"20.09.2018 09:00 - 20.09.2018 10:00","1267","1235","1179","n/e","n/e","n/e","1261","1084","974"
"20.09.2018 10:00 - 20.09.2018 11:00","2777","2748","2674","n/e","n/e","n/e","1269","1164","946"
"20.09.2018 11:00 - 20.09.2018 12:00","4055","4066","4203","n/e","n/e","n/e","1389","1367","1074"
"20.09.2018 12:00 - 20.09.2018 13:00","4683","4695","4906","n/e","n/e","n/e","1624","1662","1249"
"20.09.2018 13:00 - 20.09.2018 14:00","4868","4881","5116","n/e","n/e","n/e","1952","2027","1488"
"20.09.2018 14:00 - 20.09.2018 15:00","4782","4781","4950","n/e","n/e","n/e","2306","2367","1990"
"20.09.2018 15:00 - 20.09.2018 16:00","4509","4497","4627","n/e","n/e","n/e","2493","2572","2482"
"20.09.2018 16:00 - 20.09.2018 17:00","4103","4085","4229","n/e","n/e","n/e","2656","2742","2699"
"20.09.2018 17:00 - 20.09.2018 18:00","3435","3392","3524","n/e","n/e","n/e","2802","2893","3133"
"20.09.2018 18:00 - 20.09.2018 19:00","2430","2421","2485","n/e","n/e","n/e","2969","3007","3272"
"20.09.2018 19:00 - 20.09.2018 20:00","1310","1304","1385","n/e","n/e","n/e","3128","3123","3073"
"20.09.2018 20:00 - 20.09.2018 21:00","587","584","654","n/e","n/e","n/e","3131","3234","2600"
"20.09.2018 21:00 - 20.09.2018 22:00","303","288","359","n/e","n/e","n/e","3225","3406","2925"
"20.09.2018 22:00 - 20.09.2018 23:00","239","250","391","n/e","n/e","n/e","3406","3653","3167"
"20.09.2018 23:00 - 21.09.2018 00:00","164","193","329","n/e","n/e","n/e","3286","3538","3210"
"21.09.2018 00:00 - 21.09.2018 01:00","179","206","206","n/e","n/e","n/e","3413","2972","2972"
"21.09.2018 01:00 - 21.09.2018 02:00","159","114","114","n/e","n/e","n/e","3269","2842","2842"
"21.09.2018 02:00 - 21.09.2018 03:00","124","57","57","n/e","n/e","n/e","2998","2868","2868"
"21.09.2018 03:00 - 21.09.2018 04:00","99","10","10","n/e","n/e","n/e","2745","2684","2684"
"21.09.2018 04:00 - 21.09.2018 05:00","74","9","9","n/e","n/e","n/e","2561","2833","2833"
"21.09.2018 05:00 - 21.09.2018 06:00","92","19","19","n/e","n/e","n/e","2391","2732","2732"
"21.09.2018 06:00 - 21.09.2018 07:00","105","47","47","n/e","n/e","n/e","2248","2890","2890"
"21.09.2018 07:00 - 21.09.2018 08:00","106","18","18","n/e","n/e","n/e","2136","2854","2854"
"21.09.2018 08:00 - 21.09.2018 09:00","380","290","290","n/e","n/e","n/e","1788","2518","2524"
"21.09.2018 09:00 - 21.09.2018 10:00","1373","1232","1240","n/e","n/e","n/e","1381","2067","1893"
"21.09.2018 10:00 - 21.09.2018 11:00","3001","2959","2905","n/e","n/e","n/e","1137","1573","1299"
"21.09.2018 11:00 - 21.09.2018 12:00","4354","4372","4434","n/e","n/e","n/e","1048","1426","948"
"21.09.2018 12:00 - 21.09.2018 13:00","4953","4956","5116","n/e","n/e","n/e","983","1377","785"
"21.09.2018 13:00 - 21.09.2018 14:00","5144","5165","5258","n/e","n/e","n/e","997","1405","825"
"21.09.2018 14:00 - 21.09.2018 15:00","5083","5128","5185","n/e","n/e","n/e","1191","1528","910"
"21.09.2018 15:00 - 21.09.2018 16:00","4876","4914","4996","n/e","n/e","n/e","1425","1683","1086"
"21.09.2018 16:00 - 21.09.2018 17:00","4494","4529","4623","n/e","n/e","n/e","1704","1898","1320"
"21.09.2018 17:00 - 21.09.2018 18:00","3850","3879","3973","n/e","n/e","n/e","2055","2236","1821"
"21.09.2018 18:00 - 21.09.2018 19:00","2823","2875","2890","n/e","n/e","n/e","2497","2685","2419"
"21.09.2018 19:00 - 21.09.2018 20:00","1545","1546","1589","n/e","n/e","n/e","3011","3214","2647"
"21.09.2018 20:00 - 21.09.2018 21:00","701","709","736","n/e","n/e","n/e","3052","3240","2577"
"21.09.2018 21:00 - 21.09.2018 22:00","369","391","403","n/e","n/e","n/e","2964","3231","2600"
"21.09.2018 22:00 - 21.09.2018 23:00","355","367","426","n/e","n/e","n/e","2898","3243","2570"
"21.09.2018 23:00 - 22.09.2018 00:00","280","269","450","n/e","n/e","n/e","2758","3077","2641"
"22.09.2018 00:00 - 22.09.2018 01:00","187","211","211","n/e","n/e","n/e","2505","2523","2523"
"22.09.2018 01:00 - 22.09.2018 02:00","155","179","179","n/e","n/e","n/e","2400","2261","2261"
"22.09.2018 02:00 - 22.09.2018 03:00","102","38","38","n/e","n/e","n/e","2218","1909","1909"
"22.09.2018 03:00 - 22.09.2018 04:00","69","23","23","n/e","n/e","n/e","2004","1635","1635"
"22.09.2018 04:00 - 22.09.2018 05:00","46","25","25","n/e","n/e","n/e","1828","1603","1603"
"22.09.2018 05:00 - 22.09.2018 06:00","52","35","35","n/e","n/e","n/e","1672","1472","1472"
"22.09.2018 06:00 - 22.09.2018 07:00","62","52","52","n/e","n/e","n/e","1533","1340","1340"
"22.09.2018 07:00 - 22.09.2018 08:00","64","37","37","n/e","n/e","n/e","1434","1267","1267"
"22.09.2018 08:00 - 22.09.2018 09:00","314","285","285","n/e","n/e","n/e","1304","1140","1119"
"22.09.2018 09:00 - 22.09.2018 10:00","1349","1211","1255","n/e","n/e","n/e","1132","990","935"
"22.09.2018 10:00 - 22.09.2018 11:00","2881","2839","2773","n/e","n/e","n/e","1025","896","724"
"22.09.2018 11:00 - 22.09.2018 12:00","4159","4187","4263","n/e","n/e","n/e","1120","1033","711"
"22.09.2018 12:00 - 22.09.2018 13:00","4785","4758","4945","n/e","n/e","n/e","1312","1237","752"
"22.09.2018 13:00 - 22.09.2018 14:00","4994","4988","5183","n/e","n/e","n/e","1533","1487","1026"
"22.09.2018 14:00 - 22.09.2018 15:00","4995","4975","5136","n/e","n/e","n/e","1745","1719","1395"
"22.09.2018 15:00 - 22.09.2018 16:00","4796","4764","4857","n/e","n/e","n/e","1897","1931","1708"
"22.09.2018 16:00 - 22.09.2018 17:00","4386","4384","4489","n/e","n/e","n/e","2035","2134","2094"
"22.09.2018 17:00 - 22.09.2018 18:00","3706","3757","3920","n/e","n/e","n/e","2207","2175","2254"
"22.09.2018 18:00 - 22.09.2018 19:00","2711","2787","2975","n/e","n/e","n/e","2440","2259","2278"
"22.09.2018 19:00 - 22.09.2018 20:00","1481","1506","1718","n/e","n/e","n/e","2722","2373","2341"
"22.09.2018 20:00 - 22.09.2018 21:00","702","708","843","n/e","n/e","n/e","2974","2523","2171"
"22.09.2018 21:00 - 22.09.2018 22:00","403","440","523","n/e","n/e","n/e","3166","2641","2334"
"22.09.2018 22:00 - 22.09.2018 23:00","371","399","437","n/e","n/e","n/e","3297","2673","2350"
"22.09.2018 23:00 - 23.09.2018 00:00","305","304","334","n/e","n/e","n/e","3268","2599","2259"
"23.09.2018 00:00 - 23.09.2018 01:00","165","296","296","n/e","n/e","n/e","2586","2362","2362"
"23.09.2018 01:00 - 23.09.2018 02:00","212","251","251","n/e","n/e","n/e","2544","2409","2409"
"23.09.2018 02:00 - 23.09.2018 03:00","140","163","163","n/e","n/e","n/e","2404","2397","2397"
"23.09.2018 03:00 - 23.09.2018 04:00","113","125","125","n/e","n/e","n/e","2153","2184","2184"
"23.09.2018 04:00 - 23.09.2018 05:00","37","69","69","n/e","n/e","n/e","1977","1878","1878"
"23.09.2018 05:00 - 23.09.2018 06:00","37","65","65","n/e","n/e","n/e","1809","1615","1615"
"23.09.2018 06:00 - 23.09.2018 07:00","41","81","81","n/e","n/e","n/e","1636","1439","1439"
"23.09.2018 07:00 - 23.09.2018 08:00","60","58","58","n/e","n/e","n/e","1482","1281","1281"
"23.09.2018 08:00 - 23.09.2018 09:00","331","315","315","n/e","n/e","n/e","1307","1174","1170"
"23.09.2018 09:00 - 23.09.2018 10:00","1392","1344","1320","n/e","n/e","n/e","1149","1091","958"
"23.09.2018 10:00 - 23.09.2018 11:00","2986","3037","2960","n/e","n/e","n/e","1019","1025","787"
"23.09.2018 11:00 - 23.09.2018 12:00","4343","4412","4496","n/e","n/e","n/e","1061","1149","909"
"23.09.2018 12:00 - 23.09.2018 13:00","4955","5020","5191","n/e","n/e","n/e","1234","1290","1053"
"23.09.2018 13:00 - 23.09.2018 14:00","5180","5254","5307","n/e","n/e","n/e","1419","1457","1333"
"23.09.2018 14:00 - 23.09.2018 15:00","5200","5260","5241","n/e","n/e","n/e","1730","1752","1613"
"23.09.2018 15:00 - 23.09.2018 16:00","5038","5079","5026","n/e","n/e","n/e","2181","2077","1798"
"23.09.2018 16:00 - 23.09.2018 17:00","4673","4705","4678","n/e","n/e","n/e","2725","2521","2311"
"23.09.2018 17:00 - 23.09.2018 18:00","4029","4088","4138","n/e","n/e","n/e","3448","3061","3052"
"23.09.2018 18:00 - 23.09.2018 19:00","3008","3042","3138","n/e","n/e","n/e","4333","3935","3951"
"23.09.2018 19:00 - 23.09.2018 20:00","1588","1645","1739","n/e","n/e","n/e","5327","4859","4444"
"23.09.2018 20:00 - 23.09.2018 21:00","739","783","850","n/e","n/e","n/e","5905","5565","5146"
"23.09.2018 21:00 - 23.09.2018 22:00","426","507","544","n/e","n/e","n/e","6368","6178","6093"
"23.09.2018 22:00 - 23.09.2018 23:00","463","454","502","n/e","n/e","n/e","6762","6649","6728"
"23.09.2018 23:00 - 24.09.2018 00:00","353","355","441","n/e","n/e","n/e","6971","6917","7007"
"24.09.2018 00:00 - 24.09.2018 01:00","243","296","296","n/e","n/e","n/e","7033","6932","6932"
"24.09.2018 01:00 - 24.09.2018 02:00","195","250","250","n/e","n/e","n/e","7338","7069","7069"
"24.09.2018 02:00 - 24.09.2018 03:00","138","167","167","n/e","n/e","n/e","7446","7361","7361"
"24.09.2018 03:00 - 24.09.2018 04:00","100","124","124","n/e","n/e","n/e","7453","7442","7442"
"24.09.2018 04:00 - 24.09.2018 05:00","50","79","79","n/e","n/e","n/e","7374","7521","7521"
"24.09.2018 05:00 - 24.09.2018 06:00","45","73","73","n/e","n/e","n/e","7368","7635","7635"
"24.09.2018 06:00 - 24.09.2018 07:00","56","113","113","n/e","n/e","n/e","7446","7929","7929"
"24.09.2018 07:00 - 24.09.2018 08:00","66","75","75","n/e","n/e","n/e","7592","8106","8106"
"24.09.2018 08:00 - 24.09.2018 09:00","318","318","318","n/e","n/e","n/e","7701","8165","8328"
"24.09.2018 09:00 - 24.09.2018 10:00","1295","1384","1332","n/e","n/e","n/e","7731","8076","8347"
"24.09.2018 10:00 - 24.09.2018 11:00","3009","2977","2932","n/e","n/e","n/e","7641","7947","8409"
"24.09.2018 11:00 - 24.09.2018 12:00","4412","4304","4495","n/e","n/e","n/e","7471","7774","8472"
"24.09.2018 12:00 - 24.09.2018 13:00","5008","4969","5213","n/e","n/e","n/e","7258","7560","8361"
"24.09.2018 13:00 - 24.09.2018 14:00","5260","5211","5331","n/e","n/e","n/e","7137","7447","8118"
"24.09.2018 14:00 - 24.09.2018 15:00","5267","5214","5283","n/e","n/e","n/e","7262","7562","7887"
"24.09.2018 15:00 - 24.09.2018 16:00","5114","5048","5128","n/e","n/e","n/e","7425","7729","8042"
"24.09.2018 16:00 - 24.09.2018 17:00","4757","4684","4786","n/e","n/e","n/e","7693","8153","8203"
"24.09.2018 17:00 - 24.09.2018 18:00","4120","4079","4196","n/e","n/e","n/e","8236","8562","8650"
"24.09.2018 18:00 - 24.09.2018 19:00","3096","3067","3198","n/e","n/e","n/e","8653","9039","9123"
"24.09.2018 19:00 - 24.09.2018 20:00","1668","1636","1697","n/e","n/e","n/e","9025","9442","9269"
"24.09.2018 20:00 - 24.09.2018 21:00","797","786","784","n/e","n/e","n/e","9225","9691","9453"
"24.09.2018 21:00 - 24.09.2018 22:00","436","524","585","n/e","n/e","n/e","9360","9899","9924"
"24.09.2018 22:00 - 24.09.2018 23:00","505","506","524","n/e","n/e","n/e","9402","10053","9904"
"24.09.2018 23:00 - 25.09.2018 00:00","409","414","477","n/e","n/e","n/e","9301","9836","9707"
"25.09.2018 00:00 - 25.09.2018 01:00","277","308","308","n/e","n/e","n/e","9510","9382","9382"
"25.09.2018 01:00 - 25.09.2018 02:00","176","254","254","n/e","n/e","n/e","9294","9159","9159"
"25.09.2018 02:00 - 25.09.2018 03:00","129","178","178","n/e","n/e","n/e","8932","8985","8985"
"25.09.2018 03:00 - 25.09.2018 04:00","90","138","138","n/e","n/e","n/e","8527","8614","8614"
"25.09.2018 04:00 - 25.09.2018 05:00","47","100","100","n/e","n/e","n/e","8136","8438","8438"
"25.09.2018 05:00 - 25.09.2018 06:00","49","99","99","n/e","n/e","n/e","7787","8107","8107"
"25.09.2018 06:00 - 25.09.2018 07:00","45","101","101","n/e","n/e","n/e","7479","7398","7398"
"25.09.2018 07:00 - 25.09.2018 08:00","49","63","63","n/e","n/e","n/e","7149","6920","6920"
"25.09.2018 08:00 - 25.09.2018 09:00","264","262","262","n/e","n/e","n/e","6756","6536","6617"
"25.09.2018 09:00 - 25.09.2018 10:00","1193","1217","1184","n/e","n/e","n/e","6351","6069","5692"
"25.09.2018 10:00 - 25.09.2018 11:00","2789","2835","2771","n/e","n/e","n/e","5985","5635","5388"
"25.09.2018 11:00 - 25.09.2018 12:00","4107","4127","4197","n/e","n/e","n/e","5717","5269","5083"
"25.09.2018 12:00 - 25.09.2018 13:00","4639","4677","4868","n/e","n/e","n/e","5350","5015","4658"
"25.09.2018 13:00 - 25.09.2018 14:00","4843","4889","5003","n/e","n/e","n/e","5084","4819","4477"
"25.09.2018 14:00 - 25.09.2018 15:00","4858","4891","4938","n/e","n/e","n/e","5122","4876","4283"
"25.09.2018 15:00 - 25.09.2018 16:00","4698","4723","4773","n/e","n/e","n/e","5227","4938","4527"
"25.09.2018 16:00 - 25.09.2018 17:00","4373","4398","4445","n/e","n/e","n/e","5445","5222","4941"
"25.09.2018 17:00 - 25.09.2018 18:00","3812","3834","3922","n/e","n/e","n/e","6040","5859","5492"
"25.09.2018 18:00 - 25.09.2018 19:00","2875","2899","2940","n/e","n/e","n/e","6674","6613","6183"
"25.09.2018 19:00 - 25.09.2018 20:00","1532","1523","1612","n/e","n/e","n/e","7366","7253","6580"
"25.09.2018 20:00 - 25.09.2018 21:00","744","736","811","n/e","n/e","n/e","7677","7576","6801"
"25.09.2018 21:00 - 25.09.2018 22:00","462","526","484","n/e","n/e","n/e","7989","7812","7312"
"25.09.2018 22:00 - 25.09.2018 23:00","441","472","475","n/e","n/e","n/e","8278","8094","7683"
"25.09.2018 23:00 - 26.09.2018 00:00","368","390","407","n/e","n/e","n/e","8093","7953","7684"
"26.09.2018 00:00 - 26.09.2018 01:00","233","266","266","n/e","n/e","n/e","7495","7593","7593"
"26.09.2018 01:00 - 26.09.2018 02:00","183","201","201","n/e","n/e","n/e","7766","7796","7796"
"26.09.2018 02:00 - 26.09.2018 03:00","129","128","128","n/e","n/e","n/e","7613","7693","7693"
"26.09.2018 03:00 - 26.09.2018 04:00","79","81","81","n/e","n/e","n/e","7415","7531","7531"
"26.09.2018 04:00 - 26.09.2018 05:00","45","44","44","n/e","n/e","n/e","7059","7204","7204"
"26.09.2018 05:00 - 26.09.2018 06:00","37","41","41","n/e","n/e","n/e","6813","6764","6764"
"26.09.2018 06:00 - 26.09.2018 07:00","32","57","57","n/e","n/e","n/e","6529","6715","6715"
