"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|ES","Generation - Solar  [MW] Intraday / BZN|ES","Generation - Solar  [MW] Current / BZN|ES","Generation - Wind Offshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore  [MW] Intraday / BZN|ES","Generation - Wind Offshore  [MW] Current / BZN|ES","Generation - Wind Onshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore  [MW] Intraday / BZN|ES","Generation - Wind Onshore  [MW] Current / BZN|ES"
"22.11.2015 15:00 - 22.11.2015 16:00","2385","n/e","n/e","n/e","n/e","n/e","8019","n/e","n/e"
"22.11.2015 16:00 - 22.11.2015 17:00","1498","n/e","n/e","n/e","n/e","n/e","7735","n/e","n/e"
"22.11.2015 17:00 - 22.11.2015 18:00","563","n/e","n/e","n/e","n/e","n/e","6815","n/e","n/e"
"22.11.2015 18:00 - 22.11.2015 19:00","230","n/e","n/e","n/e","n/e","n/e","6186","n/e","n/e"
"22.11.2015 19:00 - 22.11.2015 20:00","58","n/e","n/e","n/e","n/e","n/e","6150","n/e","n/e"
"22.11.2015 20:00 - 22.11.2015 21:00","23","n/e","n/e","n/e","n/e","n/e","6159","n/e","n/e"
"22.11.2015 21:00 - 22.11.2015 22:00","37","n/e","n/e","n/e","n/e","n/e","6288","n/e","n/e"
"22.11.2015 22:00 - 22.11.2015 23:00","16","n/e","n/e","n/e","n/e","n/e","6565","n/e","n/e"
"22.11.2015 23:00 - 23.11.2015 00:00","2","n/e","n/e","n/e","n/e","n/e","6470","n/e","n/e"
"23.11.2015 00:00 - 23.11.2015 01:00","10","n/e","n/e","n/e","n/e","n/e","6477","n/e","n/e"
"23.11.2015 01:00 - 23.11.2015 02:00","11","n/e","n/e","n/e","n/e","n/e","6478","n/e","n/e"
"23.11.2015 02:00 - 23.11.2015 03:00","18","n/e","n/e","n/e","n/e","n/e","6814","n/e","n/e"
"23.11.2015 03:00 - 23.11.2015 04:00","16","n/e","n/e","n/e","n/e","n/e","6908","n/e","n/e"
"23.11.2015 04:00 - 23.11.2015 05:00","21","n/e","n/e","n/e","n/e","n/e","7071","n/e","n/e"
"23.11.2015 05:00 - 23.11.2015 06:00","25","n/e","n/e","n/e","n/e","n/e","6937","n/e","n/e"
"23.11.2015 06:00 - 23.11.2015 07:00","21","n/e","n/e","n/e","n/e","n/e","6894","n/e","n/e"
"23.11.2015 07:00 - 23.11.2015 08:00","47","n/e","n/e","n/e","n/e","n/e","6384","n/e","n/e"
"23.11.2015 08:00 - 23.11.2015 09:00","268","n/e","n/e","n/e","n/e","n/e","6111","n/e","n/e"
"23.11.2015 09:00 - 23.11.2015 10:00","1169","n/e","n/e","n/e","n/e","n/e","5729","n/e","n/e"
"23.11.2015 10:00 - 23.11.2015 11:00","2578","n/e","n/e","n/e","n/e","n/e","4972","n/e","n/e"
"23.11.2015 11:00 - 23.11.2015 12:00","3645","n/e","n/e","n/e","n/e","n/e","4889","n/e","n/e"
"23.11.2015 12:00 - 23.11.2015 13:00","3826","n/e","n/e","n/e","n/e","n/e","5038","n/e","n/e"
"23.11.2015 13:00 - 23.11.2015 14:00","3950","n/e","n/e","n/e","n/e","n/e","5008","n/e","n/e"
"23.11.2015 14:00 - 23.11.2015 15:00","3707","n/e","n/e","n/e","n/e","n/e","4789","n/e","n/e"
"23.11.2015 15:00 - 23.11.2015 16:00","3095","n/e","n/e","n/e","n/e","n/e","4979","n/e","n/e"
"23.11.2015 16:00 - 23.11.2015 17:00","2172","n/e","n/e","n/e","n/e","n/e","4864","n/e","n/e"
"23.11.2015 17:00 - 23.11.2015 18:00","960","n/e","n/e","n/e","n/e","n/e","4310","n/e","n/e"
"23.11.2015 18:00 - 23.11.2015 19:00","256","n/e","n/e","n/e","n/e","n/e","3920","n/e","n/e"
"23.11.2015 19:00 - 23.11.2015 20:00","123","n/e","n/e","n/e","n/e","n/e","3962","n/e","n/e"
"23.11.2015 20:00 - 23.11.2015 21:00","71","n/e","n/e","n/e","n/e","n/e","4137","n/e","n/e"
"23.11.2015 21:00 - 23.11.2015 22:00","71","n/e","n/e","n/e","n/e","n/e","4322","n/e","n/e"
"23.11.2015 22:00 - 23.11.2015 23:00","36","n/e","n/e","n/e","n/e","n/e","4456","n/e","n/e"
"23.11.2015 23:00 - 24.11.2015 00:00","34","n/e","n/e","n/e","n/e","n/e","4810","n/e","n/e"
"24.11.2015 00:00 - 24.11.2015 01:00","31","n/e","n/e","n/e","n/e","n/e","4665","n/e","n/e"
"24.11.2015 01:00 - 24.11.2015 02:00","16","n/e","n/e","n/e","n/e","n/e","4732","n/e","n/e"
"24.11.2015 02:00 - 24.11.2015 03:00","12","n/e","n/e","n/e","n/e","n/e","4790","n/e","n/e"
"24.11.2015 03:00 - 24.11.2015 04:00","11","n/e","n/e","n/e","n/e","n/e","4890","n/e","n/e"
"24.11.2015 04:00 - 24.11.2015 05:00","12","n/e","n/e","n/e","n/e","n/e","5095","n/e","n/e"
"24.11.2015 05:00 - 24.11.2015 06:00","20","n/e","n/e","n/e","n/e","n/e","5049","n/e","n/e"
"24.11.2015 06:00 - 24.11.2015 07:00","21","n/e","n/e","n/e","n/e","n/e","5203","n/e","n/e"
"24.11.2015 07:00 - 24.11.2015 08:00","23","n/e","n/e","n/e","n/e","n/e","4993","n/e","n/e"
"24.11.2015 08:00 - 24.11.2015 09:00","236","n/e","n/e","n/e","n/e","n/e","4965","n/e","n/e"
"24.11.2015 09:00 - 24.11.2015 10:00","1066","n/e","n/e","n/e","n/e","n/e","4914","n/e","n/e"
"24.11.2015 10:00 - 24.11.2015 11:00","2350","n/e","n/e","n/e","n/e","n/e","4851","n/e","n/e"
"24.11.2015 11:00 - 24.11.2015 12:00","3379","n/e","n/e","n/e","n/e","n/e","4982","n/e","n/e"
"24.11.2015 12:00 - 24.11.2015 13:00","3571","n/e","n/e","n/e","n/e","n/e","5315","n/e","n/e"
"24.11.2015 13:00 - 24.11.2015 14:00","3481","n/e","n/e","n/e","n/e","n/e","5496","n/e","n/e"
"24.11.2015 14:00 - 24.11.2015 15:00","3170","n/e","n/e","n/e","n/e","n/e","5663","n/e","n/e"
"24.11.2015 15:00 - 24.11.2015 16:00","2645","n/e","n/e","n/e","n/e","n/e","5998","n/e","n/e"
"24.11.2015 16:00 - 24.11.2015 17:00","1826","n/e","n/e","n/e","n/e","n/e","6147","n/e","n/e"
"24.11.2015 17:00 - 24.11.2015 18:00","932","n/e","n/e","n/e","n/e","n/e","5944","n/e","n/e"
"24.11.2015 18:00 - 24.11.2015 19:00","396","n/e","n/e","n/e","n/e","n/e","5969","n/e","n/e"
"24.11.2015 19:00 - 24.11.2015 20:00","51","n/e","n/e","n/e","n/e","n/e","6564","n/e","n/e"
"24.11.2015 20:00 - 24.11.2015 21:00","50","n/e","n/e","n/e","n/e","n/e","7086","n/e","n/e"
"24.11.2015 21:00 - 24.11.2015 22:00","55","n/e","n/e","n/e","n/e","n/e","7000","n/e","n/e"
"24.11.2015 22:00 - 24.11.2015 23:00","51","n/e","n/e","n/e","n/e","n/e","7178","n/e","n/e"
"24.11.2015 23:00 - 25.11.2015 00:00","50","n/e","n/e","n/e","n/e","n/e","7481","n/e","n/e"
"25.11.2015 00:00 - 25.11.2015 01:00","31","n/e","n/e","n/e","n/e","n/e","7667","n/e","n/e"
"25.11.2015 01:00 - 25.11.2015 02:00","12","n/e","n/e","n/e","n/e","n/e","8256","n/e","n/e"
"25.11.2015 02:00 - 25.11.2015 03:00","12","n/e","n/e","n/e","n/e","n/e","9217","n/e","n/e"
"25.11.2015 03:00 - 25.11.2015 04:00","19","n/e","n/e","n/e","n/e","n/e","9940","n/e","n/e"
"25.11.2015 04:00 - 25.11.2015 05:00","18","n/e","n/e","n/e","n/e","n/e","10545","n/e","n/e"
"25.11.2015 05:00 - 25.11.2015 06:00","17","n/e","n/e","n/e","n/e","n/e","11168","n/e","n/e"
"25.11.2015 06:00 - 25.11.2015 07:00","19","n/e","n/e","n/e","n/e","n/e","11405","n/e","n/e"
"25.11.2015 07:00 - 25.11.2015 08:00","28","n/e","n/e","n/e","n/e","n/e","11146","n/e","n/e"
"25.11.2015 08:00 - 25.11.2015 09:00","169","n/e","n/e","n/e","n/e","n/e","10975","n/e","n/e"
"25.11.2015 09:00 - 25.11.2015 10:00","756","n/e","n/e","n/e","n/e","n/e","11038","n/e","n/e"
"25.11.2015 10:00 - 25.11.2015 11:00","1676","n/e","n/e","n/e","n/e","n/e","11196","n/e","n/e"
"25.11.2015 11:00 - 25.11.2015 12:00","2826","n/e","n/e","n/e","n/e","n/e","11284","n/e","n/e"
"25.11.2015 12:00 - 25.11.2015 13:00","2967","n/e","n/e","n/e","n/e","n/e","11809","n/e","n/e"
"25.11.2015 13:00 - 25.11.2015 14:00","3051","n/e","n/e","n/e","n/e","n/e","12739","n/e","n/e"
"25.11.2015 14:00 - 25.11.2015 15:00","2894","n/e","n/e","n/e","n/e","n/e","13609","n/e","n/e"
"25.11.2015 15:00 - 25.11.2015 16:00","2363","n/e","n/e","n/e","n/e","n/e","13726","n/e","n/e"
"25.11.2015 16:00 - 25.11.2015 17:00","1485","n/e","n/e","n/e","n/e","n/e","13562","n/e","n/e"
"25.11.2015 17:00 - 25.11.2015 18:00","598","n/e","n/e","n/e","n/e","n/e","12846","n/e","n/e"
"25.11.2015 18:00 - 25.11.2015 19:00","160","n/e","n/e","n/e","n/e","n/e","12812","n/e","n/e"
"25.11.2015 19:00 - 25.11.2015 20:00","83","n/e","n/e","n/e","n/e","n/e","12763","n/e","n/e"
"25.11.2015 20:00 - 25.11.2015 21:00","38","n/e","n/e","n/e","n/e","n/e","13158","n/e","n/e"
"25.11.2015 21:00 - 25.11.2015 22:00","29","n/e","n/e","n/e","n/e","n/e","13066","n/e","n/e"
"25.11.2015 22:00 - 25.11.2015 23:00","29","n/e","n/e","n/e","n/e","n/e","12669","n/e","n/e"
"25.11.2015 23:00 - 26.11.2015 00:00","27","n/e","n/e","n/e","n/e","n/e","12177","n/e","n/e"
"26.11.2015 00:00 - 26.11.2015 01:00","20","n/e","n/e","n/e","n/e","n/e","11606","n/e","n/e"
"26.11.2015 01:00 - 26.11.2015 02:00","15","n/e","n/e","n/e","n/e","n/e","11774","n/e","n/e"
"26.11.2015 02:00 - 26.11.2015 03:00","7","n/e","n/e","n/e","n/e","n/e","11811","n/e","n/e"
"26.11.2015 03:00 - 26.11.2015 04:00","6","n/e","n/e","n/e","n/e","n/e","11780","n/e","n/e"
"26.11.2015 04:00 - 26.11.2015 05:00","3","n/e","n/e","n/e","n/e","n/e","11525","n/e","n/e"
"26.11.2015 05:00 - 26.11.2015 06:00","0","n/e","n/e","n/e","n/e","n/e","11256","n/e","n/e"
"26.11.2015 06:00 - 26.11.2015 07:00","1","n/e","n/e","n/e","n/e","n/e","11234","n/e","n/e"
"26.11.2015 07:00 - 26.11.2015 08:00","3","n/e","n/e","n/e","n/e","n/e","10997","n/e","n/e"
"26.11.2015 08:00 - 26.11.2015 09:00","179","n/e","n/e","n/e","n/e","n/e","10987","n/e","n/e"
"26.11.2015 09:00 - 26.11.2015 10:00","913","n/e","n/e","n/e","n/e","n/e","10854","n/e","n/e"
"26.11.2015 10:00 - 26.11.2015 11:00","2148","n/e","n/e","n/e","n/e","n/e","10845","n/e","n/e"
"26.11.2015 11:00 - 26.11.2015 12:00","3284","n/e","n/e","n/e","n/e","n/e","11228","n/e","n/e"
"26.11.2015 12:00 - 26.11.2015 13:00","3529","n/e","n/e","n/e","n/e","n/e","10948","n/e","n/e"
"26.11.2015 13:00 - 26.11.2015 14:00","3721","n/e","n/e","n/e","n/e","n/e","10620","n/e","n/e"
"26.11.2015 14:00 - 26.11.2015 15:00","3557","n/e","n/e","n/e","n/e","n/e","10718","n/e","n/e"
"26.11.2015 15:00 - 26.11.2015 16:00","2957","n/e","n/e","n/e","n/e","n/e","11006","n/e","n/e"
"26.11.2015 16:00 - 26.11.2015 17:00","2022","n/e","n/e","n/e","n/e","n/e","11595","n/e","n/e"
"26.11.2015 17:00 - 26.11.2015 18:00","990","n/e","n/e","n/e","n/e","n/e","11646","n/e","n/e"
"26.11.2015 18:00 - 26.11.2015 19:00","281","n/e","n/e","n/e","n/e","n/e","11737","n/e","n/e"
"26.11.2015 19:00 - 26.11.2015 20:00","132","n/e","n/e","n/e","n/e","n/e","11885","n/e","n/e"
"26.11.2015 20:00 - 26.11.2015 21:00","25","n/e","n/e","n/e","n/e","n/e","11758","n/e","n/e"
"26.11.2015 21:00 - 26.11.2015 22:00","33","n/e","n/e","n/e","n/e","n/e","11727","n/e","n/e"
"26.11.2015 22:00 - 26.11.2015 23:00","27","n/e","n/e","n/e","n/e","n/e","11709","n/e","n/e"
"26.11.2015 23:00 - 27.11.2015 00:00","27","n/e","n/e","n/e","n/e","n/e","11373","n/e","n/e"
"27.11.2015 00:00 - 27.11.2015 01:00","15","n/e","n/e","n/e","n/e","n/e","11147","n/e","n/e"
"27.11.2015 01:00 - 27.11.2015 02:00","20","n/e","n/e","n/e","n/e","n/e","10678","n/e","n/e"
"27.11.2015 02:00 - 27.11.2015 03:00","13","n/e","n/e","n/e","n/e","n/e","10093","n/e","n/e"
"27.11.2015 03:00 - 27.11.2015 04:00","7","n/e","n/e","n/e","n/e","n/e","9646","n/e","n/e"
"27.11.2015 04:00 - 27.11.2015 05:00","7","n/e","n/e","n/e","n/e","n/e","9650","n/e","n/e"
"27.11.2015 05:00 - 27.11.2015 06:00","6","n/e","n/e","n/e","n/e","n/e","9285","n/e","n/e"
"27.11.2015 06:00 - 27.11.2015 07:00","6","n/e","n/e","n/e","n/e","n/e","8706","n/e","n/e"
"27.11.2015 07:00 - 27.11.2015 08:00","1","n/e","n/e","n/e","n/e","n/e","7921","n/e","n/e"
"27.11.2015 08:00 - 27.11.2015 09:00","171","n/e","n/e","n/e","n/e","n/e","7135","n/e","n/e"
"27.11.2015 09:00 - 27.11.2015 10:00","797","n/e","n/e","n/e","n/e","n/e","6647","n/e","n/e"
"27.11.2015 10:00 - 27.11.2015 11:00","1918","n/e","n/e","n/e","n/e","n/e","6198","n/e","n/e"
"27.11.2015 11:00 - 27.11.2015 12:00","2847","n/e","n/e","n/e","n/e","n/e","6054","n/e","n/e"
"27.11.2015 12:00 - 27.11.2015 13:00","3264","n/e","n/e","n/e","n/e","n/e","5814","n/e","n/e"
"27.11.2015 13:00 - 27.11.2015 14:00","3443","n/e","n/e","n/e","n/e","n/e","5510","n/e","n/e"
"27.11.2015 14:00 - 27.11.2015 15:00","3384","n/e","n/e","n/e","n/e","n/e","5821","n/e","n/e"
"27.11.2015 15:00 - 27.11.2015 16:00","2987","n/e","n/e","n/e","n/e","n/e","5870","n/e","n/e"
"27.11.2015 16:00 - 27.11.2015 17:00","2140","n/e","n/e","n/e","n/e","n/e","5745","n/e","n/e"
"27.11.2015 17:00 - 27.11.2015 18:00","1097","n/e","n/e","n/e","n/e","n/e","5536","n/e","n/e"
"27.11.2015 18:00 - 27.11.2015 19:00","403","n/e","n/e","n/e","n/e","n/e","5617","n/e","n/e"
"27.11.2015 19:00 - 27.11.2015 20:00","126","n/e","n/e","n/e","n/e","n/e","6261","n/e","n/e"
"27.11.2015 20:00 - 27.11.2015 21:00","41","n/e","n/e","n/e","n/e","n/e","6553","n/e","n/e"
"27.11.2015 21:00 - 27.11.2015 22:00","67","n/e","n/e","n/e","n/e","n/e","6453","n/e","n/e"
"27.11.2015 22:00 - 27.11.2015 23:00","39","n/e","n/e","n/e","n/e","n/e","6856","n/e","n/e"
"27.11.2015 23:00 - 28.11.2015 00:00","30","n/e","n/e","n/e","n/e","n/e","7488","n/e","n/e"
"28.11.2015 00:00 - 28.11.2015 01:00","16","n/e","n/e","n/e","n/e","n/e","7327","n/e","n/e"
"28.11.2015 01:00 - 28.11.2015 02:00","12","n/e","n/e","n/e","n/e","n/e","7091","n/e","n/e"
"28.11.2015 02:00 - 28.11.2015 03:00","13","n/e","n/e","n/e","n/e","n/e","7004","n/e","n/e"
"28.11.2015 03:00 - 28.11.2015 04:00","13","n/e","n/e","n/e","n/e","n/e","6828","n/e","n/e"
"28.11.2015 04:00 - 28.11.2015 05:00","15","n/e","n/e","n/e","n/e","n/e","6723","n/e","n/e"
"28.11.2015 05:00 - 28.11.2015 06:00","14","n/e","n/e","n/e","n/e","n/e","6510","n/e","n/e"
"28.11.2015 06:00 - 28.11.2015 07:00","13","n/e","n/e","n/e","n/e","n/e","6785","n/e","n/e"
"28.11.2015 07:00 - 28.11.2015 08:00","24","n/e","n/e","n/e","n/e","n/e","7232","n/e","n/e"
"28.11.2015 08:00 - 28.11.2015 09:00","204","n/e","n/e","n/e","n/e","n/e","7481","n/e","n/e"
"28.11.2015 09:00 - 28.11.2015 10:00","938","n/e","n/e","n/e","n/e","n/e","7610","n/e","n/e"
"28.11.2015 10:00 - 28.11.2015 11:00","2161","n/e","n/e","n/e","n/e","n/e","7175","n/e","n/e"
"28.11.2015 11:00 - 28.11.2015 12:00","3231","n/e","n/e","n/e","n/e","n/e","6848","n/e","n/e"
"28.11.2015 12:00 - 28.11.2015 13:00","3657","n/e","n/e","n/e","n/e","n/e","6492","n/e","n/e"
"28.11.2015 13:00 - 28.11.2015 14:00","3779","n/e","n/e","n/e","n/e","n/e","6019","n/e","n/e"
"28.11.2015 14:00 - 28.11.2015 15:00","3693","n/e","n/e","n/e","n/e","n/e","5689","n/e","n/e"
"28.11.2015 15:00 - 28.11.2015 16:00","3125","n/e","n/e","n/e","n/e","n/e","5499","n/e","n/e"
"28.11.2015 16:00 - 28.11.2015 17:00","2141","n/e","n/e","n/e","n/e","n/e","5548","n/e","n/e"
"28.11.2015 17:00 - 28.11.2015 18:00","1123","n/e","n/e","n/e","n/e","n/e","5533","n/e","n/e"
"28.11.2015 18:00 - 28.11.2015 19:00","305","n/e","n/e","n/e","n/e","n/e","5701","n/e","n/e"
"28.11.2015 19:00 - 28.11.2015 20:00","120","n/e","n/e","n/e","n/e","n/e","6023","n/e","n/e"
"28.11.2015 20:00 - 28.11.2015 21:00","65","n/e","n/e","n/e","n/e","n/e","6016","n/e","n/e"
"28.11.2015 21:00 - 28.11.2015 22:00","59","n/e","n/e","n/e","n/e","n/e","5428","n/e","n/e"
"28.11.2015 22:00 - 28.11.2015 23:00","51","n/e","n/e","n/e","n/e","n/e","4737","n/e","n/e"
"28.11.2015 23:00 - 29.11.2015 00:00","23","n/e","n/e","n/e","n/e","n/e","4050","n/e","n/e"
"29.11.2015 00:00 - 29.11.2015 01:00","19","n/e","n/e","n/e","n/e","n/e","3517","n/e","n/e"
"29.11.2015 01:00 - 29.11.2015 02:00","11","n/e","n/e","n/e","n/e","n/e","3403","n/e","n/e"
"29.11.2015 02:00 - 29.11.2015 03:00","13","n/e","n/e","n/e","n/e","n/e","3578","n/e","n/e"
"29.11.2015 03:00 - 29.11.2015 04:00","11","n/e","n/e","n/e","n/e","n/e","3642","n/e","n/e"
"29.11.2015 04:00 - 29.11.2015 05:00","13","n/e","n/e","n/e","n/e","n/e","3926","n/e","n/e"
"29.11.2015 05:00 - 29.11.2015 06:00","12","n/e","n/e","n/e","n/e","n/e","4229","n/e","n/e"
"29.11.2015 06:00 - 29.11.2015 07:00","12","n/e","n/e","n/e","n/e","n/e","4179","n/e","n/e"
"29.11.2015 07:00 - 29.11.2015 08:00","17","n/e","n/e","n/e","n/e","n/e","4018","n/e","n/e"
"29.11.2015 08:00 - 29.11.2015 09:00","226","n/e","n/e","n/e","n/e","n/e","3857","n/e","n/e"
"29.11.2015 09:00 - 29.11.2015 10:00","1077","n/e","n/e","n/e","n/e","n/e","3448","n/e","n/e"
"29.11.2015 10:00 - 29.11.2015 11:00","2487","n/e","n/e","n/e","n/e","n/e","2898","n/e","n/e"
"29.11.2015 11:00 - 29.11.2015 12:00","3589","n/e","n/e","n/e","n/e","n/e","2865","n/e","n/e"
"29.11.2015 12:00 - 29.11.2015 13:00","3999","n/e","n/e","n/e","n/e","n/e","2973","n/e","n/e"
"29.11.2015 13:00 - 29.11.2015 14:00","4107","n/e","n/e","n/e","n/e","n/e","2646","n/e","n/e"
"29.11.2015 14:00 - 29.11.2015 15:00","3871","n/e","n/e","n/e","n/e","n/e","2377","n/e","n/e"
"29.11.2015 15:00 - 29.11.2015 16:00","3390","n/e","n/e","n/e","n/e","n/e","2215","n/e","n/e"
"29.11.2015 16:00 - 29.11.2015 17:00","2297","n/e","n/e","n/e","n/e","n/e","2060","n/e","n/e"
"29.11.2015 17:00 - 29.11.2015 18:00","1126","n/e","n/e","n/e","n/e","n/e","1940","n/e","n/e"
"29.11.2015 18:00 - 29.11.2015 19:00","299","n/e","n/e","n/e","n/e","n/e","1958","n/e","n/e"
"29.11.2015 19:00 - 29.11.2015 20:00","140","n/e","n/e","n/e","n/e","n/e","1921","n/e","n/e"
"29.11.2015 20:00 - 29.11.2015 21:00","84","n/e","n/e","n/e","n/e","n/e","1935","n/e","n/e"
"29.11.2015 21:00 - 29.11.2015 22:00","60","n/e","n/e","n/e","n/e","n/e","2059","n/e","n/e"
"29.11.2015 22:00 - 29.11.2015 23:00","34","n/e","n/e","n/e","n/e","n/e","2360","n/e","n/e"
"29.11.2015 23:00 - 30.11.2015 00:00","31","n/e","n/e","n/e","n/e","n/e","2806","n/e","n/e"
"30.11.2015 00:00 - 30.11.2015 01:00","27","n/e","n/e","n/e","n/e","n/e","3040","n/e","n/e"
"30.11.2015 01:00 - 30.11.2015 02:00","10","n/e","n/e","n/e","n/e","n/e","2981","n/e","n/e"
"30.11.2015 02:00 - 30.11.2015 03:00","3","n/e","n/e","n/e","n/e","n/e","2945","n/e","n/e"
"30.11.2015 03:00 - 30.11.2015 04:00","8","n/e","n/e","n/e","n/e","n/e","2979","n/e","n/e"
"30.11.2015 04:00 - 30.11.2015 05:00","3","n/e","n/e","n/e","n/e","n/e","2869","n/e","n/e"
"30.11.2015 05:00 - 30.11.2015 06:00","2","n/e","n/e","n/e","n/e","n/e","2861","n/e","n/e"
"30.11.2015 06:00 - 30.11.2015 07:00","2","n/e","n/e","n/e","n/e","n/e","2902","n/e","n/e"
"30.11.2015 07:00 - 30.11.2015 08:00","6","n/e","n/e","n/e","n/e","n/e","2796","n/e","n/e"
"30.11.2015 08:00 - 30.11.2015 09:00","219","n/e","n/e","n/e","n/e","n/e","2781","n/e","n/e"
"30.11.2015 09:00 - 30.11.2015 10:00","1067","n/e","n/e","n/e","n/e","n/e","2446","n/e","n/e"
"30.11.2015 10:00 - 30.11.2015 11:00","2390","n/e","n/e","n/e","n/e","n/e","2281","n/e","n/e"
"30.11.2015 11:00 - 30.11.2015 12:00","3703","n/e","n/e","n/e","n/e","n/e","1964","n/e","n/e"
"30.11.2015 12:00 - 30.11.2015 13:00","4005","n/e","n/e","n/e","n/e","n/e","1842","n/e","n/e"
"30.11.2015 13:00 - 30.11.2015 14:00","3977","n/e","n/e","n/e","n/e","n/e","1773","n/e","n/e"
"30.11.2015 14:00 - 30.11.2015 15:00","3829","n/e","n/e","n/e","n/e","n/e","1820","n/e","n/e"
"30.11.2015 15:00 - 30.11.2015 16:00","3358","n/e","n/e","n/e","n/e","n/e","1693","n/e","n/e"
"30.11.2015 16:00 - 30.11.2015 17:00","2394","n/e","n/e","n/e","n/e","n/e","1592","n/e","n/e"
"30.11.2015 17:00 - 30.11.2015 18:00","1144","n/e","n/e","n/e","n/e","n/e","1607","n/e","n/e"
"30.11.2015 18:00 - 30.11.2015 19:00","345","n/e","n/e","n/e","n/e","n/e","1689","n/e","n/e"
"30.11.2015 19:00 - 30.11.2015 20:00","106","n/e","n/e","n/e","n/e","n/e","1722","n/e","n/e"
"30.11.2015 20:00 - 30.11.2015 21:00","51","n/e","n/e","n/e","n/e","n/e","1809","n/e","n/e"
"30.11.2015 21:00 - 30.11.2015 22:00","55","n/e","n/e","n/e","n/e","n/e","1835","n/e","n/e"
"30.11.2015 22:00 - 30.11.2015 23:00","48","n/e","n/e","n/e","n/e","n/e","1764","n/e","n/e"
"30.11.2015 23:00 - 01.12.2015 00:00","25","n/e","n/e","n/e","n/e","n/e","1746","n/e","n/e"
"01.12.2015 00:00 - 01.12.2015 01:00","21","n/e","n/e","n/e","n/e","n/e","1683","n/e","n/e"
"01.12.2015 01:00 - 01.12.2015 02:00","18","n/e","n/e","n/e","n/e","n/e","1488","n/e","n/e"
"01.12.2015 02:00 - 01.12.2015 03:00","8","n/e","n/e","n/e","n/e","n/e","1316","n/e","n/e"
"01.12.2015 03:00 - 01.12.2015 04:00","15","n/e","n/e","n/e","n/e","n/e","1361","n/e","n/e"
"01.12.2015 04:00 - 01.12.2015 05:00","11","n/e","n/e","n/e","n/e","n/e","1345","n/e","n/e"
"01.12.2015 05:00 - 01.12.2015 06:00","11","n/e","n/e","n/e","n/e","n/e","1272","n/e","n/e"
"01.12.2015 06:00 - 01.12.2015 07:00","13","n/e","n/e","n/e","n/e","n/e","1265","n/e","n/e"
"01.12.2015 07:00 - 01.12.2015 08:00","31","n/e","n/e","n/e","n/e","n/e","1283","n/e","n/e"
"01.12.2015 08:00 - 01.12.2015 09:00","188","n/e","n/e","n/e","n/e","n/e","1251","n/e","n/e"
"01.12.2015 09:00 - 01.12.2015 10:00","1051","n/e","n/e","n/e","n/e","n/e","1217","n/e","n/e"
"01.12.2015 10:00 - 01.12.2015 11:00","2116","n/e","n/e","n/e","n/e","n/e","1164","n/e","n/e"
"01.12.2015 11:00 - 01.12.2015 12:00","2841","n/e","n/e","n/e","n/e","n/e","1079","n/e","n/e"
"01.12.2015 12:00 - 01.12.2015 13:00","3487","n/e","n/e","n/e","n/e","n/e","1025","n/e","n/e"
"01.12.2015 13:00 - 01.12.2015 14:00","3466","n/e","n/e","n/e","n/e","n/e","1233","n/e","n/e"
"01.12.2015 14:00 - 01.12.2015 15:00","3264","n/e","n/e","n/e","n/e","n/e","1101","n/e","n/e"
"01.12.2015 15:00 - 01.12.2015 16:00","2491","n/e","n/e","n/e","n/e","n/e","961","n/e","n/e"
"01.12.2015 16:00 - 01.12.2015 17:00","1548","n/e","n/e","n/e","n/e","n/e","885","n/e","n/e"
"01.12.2015 17:00 - 01.12.2015 18:00","817","n/e","n/e","n/e","n/e","n/e","994","n/e","n/e"
"01.12.2015 18:00 - 01.12.2015 19:00","333","n/e","n/e","n/e","n/e","n/e","1212","n/e","n/e"
"01.12.2015 19:00 - 01.12.2015 20:00","53","n/e","n/e","n/e","n/e","n/e","1088","n/e","n/e"
"01.12.2015 20:00 - 01.12.2015 21:00","0","n/e","n/e","n/e","n/e","n/e","1135","n/e","n/e"
"01.12.2015 21:00 - 01.12.2015 22:00","0","n/e","n/e","n/e","n/e","n/e","1385","n/e","n/e"
"01.12.2015 22:00 - 01.12.2015 23:00","21","n/e","n/e","n/e","n/e","n/e","1642","n/e","n/e"
"01.12.2015 23:00 - 02.12.2015 00:00","8","n/e","n/e","n/e","n/e","n/e","1746","n/e","n/e"
"02.12.2015 00:00 - 02.12.2015 01:00","16","n/e","n/e","n/e","n/e","n/e","1937","n/e","n/e"
"02.12.2015 01:00 - 02.12.2015 02:00","7","n/e","n/e","n/e","n/e","n/e","2188","n/e","n/e"
"02.12.2015 02:00 - 02.12.2015 03:00","7","n/e","n/e","n/e","n/e","n/e","2385","n/e","n/e"
"02.12.2015 03:00 - 02.12.2015 04:00","9","n/e","n/e","n/e","n/e","n/e","2327","n/e","n/e"
"02.12.2015 04:00 - 02.12.2015 05:00","11","n/e","n/e","n/e","n/e","n/e","2115","n/e","n/e"
"02.12.2015 05:00 - 02.12.2015 06:00","11","n/e","n/e","n/e","n/e","n/e","2224","n/e","n/e"
